"Time","C1","C2","C3","C4","C5"
"2581.3928","62.0","74.0","36.0","107579.0","113999.0"
"2581.418","62.0","74.0","36.0","107609.0","114064.0"
"2581.7432","62.0","74.0","35.0","107424.0","113658.0"
"2581.768","62.0","74.0","35.0","107438.0","113699.0"
"2581.8433","62.0","74.0","34.0","107457.0","113774.0"
"2582.1436","62.0","74.0","35.0","107494.0","113862.0"
"2582.1685","62.0","74.0","36.0","107470.0","113846.0"
"2582.2437","62.0","75.0","36.0","107492.0","113945.0"
"2582.2603","62.0","75.0","35.0","107438.0","113746.0"
"2582.277","63.0","74.0","37.0","107387.0","113595.0"
"2582.4438","63.0","75.0","36.0","107288.0","113314.0"
"2582.544","62.0","75.0","36.0","107269.0","113266.0"
"2582.5605","62.0","74.0","36.0","107232.0","113132.0"
"2582.5774","61.0","75.0","36.0","107208.0","113106.0"
"2582.9443","62.0","75.0","37.0","107223.0","113135.0"
"2582.9692","61.0","75.0","37.0","107326.0","113462.0"
"2583.0444","62.0","75.0","37.0","107397.0","113711.0"
"2583.0693","61.0","75.0","36.0","107195.0","113083.0"
"2583.1946","61.0","75.0","37.0","107171.0","113093.0"
"2583.2112","62.0","74.0","37.0","107203.0","113139.0"
"2583.228","61.0","74.0","37.0","107240.0","113262.0"
"2583.2446","61.0","74.0","37.0","107332.0","113472.0"
"2583.2695","61.0","75.0","37.0","107344.0","113498.0"
"2584.3958","61.0","75.0","37.0","107394.0","113618.0"
"2584.4124","61.0","74.0","37.0","107364.0","113638.0"
"2584.4292","61.0","75.0","38.0","107426.0","113817.0"
"2584.696","60.0","74.0","37.0","107437.0","113827.0"
"2585.1465","60.0","74.0","38.0","107450.0","113884.0"
"2585.2966","60.0","74.0","38.0","107133.0","113032.0"
"2585.3132","61.0","75.0","38.0","107139.0","113025.0"
"2585.33","60.0","74.0","39.0","107178.0","113125.0"
"2585.4468","61.0","75.0","38.0","107285.0","113491.0"
"2585.4717","61.0","74.0","39.0","107295.0","113497.0"
"2585.5469","61.0","74.0","39.0","107311.0","113577.0"
"2585.5635","61.0","74.0","39.0","107334.0","113607.0"
"2585.5803","60.0","74.0","39.0","107351.0","113686.0"
"2585.747","61.0","74.0","39.0","107335.0","113670.0"
"2585.772","60.0","74.0","39.0","107067.0","112899.0"
"2586.2476","60.0","74.0","38.0","107081.0","112908.0"
"2586.5479","60.0","74.0","38.0","107086.0","112994.0"
"2586.5645","60.0","75.0","38.0","107235.0","113449.0"
"2586.5813","59.0","74.0","39.0","107253.0","113462.0"
"2586.648","61.0","73.0","40.0","107259.0","113532.0"
"2586.6729","60.0","73.0","38.0","107272.0","113504.0"
"2587.1985","61.0","74.0","40.0","107125.0","113127.0"
"2587.215","61.0","74.0","40.0","106939.0","112599.0"
"2587.232","60.0","74.0","40.0","106975.0","112713.0"
"2588.3496","60.0","75.0","39.0","106982.0","112716.0"
"2588.3662","60.0","75.0","39.0","106996.0","112773.0"
"2588.383","60.0","74.0","39.0","107199.0","113360.0"
"2588.5999","59.0","75.0","39.0","107203.0","113378.0"
"2588.625","60.0","75.0","41.0","107218.0","113404.0"
"2588.85","60.0","75.0","41.0","107059.0","112942.0"
"2588.8667","59.0","75.0","40.0","106954.0","112638.0"
"2588.8835","60.0","74.0","40.0","106948.0","112603.0"
"2589.2004","59.0","74.0","39.0","106906.0","112495.0"
"2589.2256","60.0","75.0","40.0","106914.0","112511.0"
"2589.5508","59.0","74.0","41.0","106950.0","112699.0"
"2589.5674","58.0","74.0","41.0","107006.0","112854.0"
"2589.5842","59.0","75.0","41.0","107024.0","112876.0"
"2589.701","59.0","74.0","41.0","107056.0","112992.0"
"2589.7175","59.0","74.0","41.0","107116.0","113117.0"
