"Time","C1","C2","C3","C4","C5"
"884.95746","-52.0","-68.0","57.0","121798.0","147172.0"
"884.9741","-51.0","-68.0","58.0","121803.0","147199.0"
"884.9908","-53.0","-70.0","58.0","121874.0","147398.0"
"885.00745","-51.0","-69.0","57.0","121890.0","147512.0"
"885.0325","-51.0","-68.0","58.0","121955.0","147706.0"
"885.1074","-51.0","-68.0","57.0","121985.0","147740.0"
"885.13245","-52.0","-69.0","57.0","121986.0","147768.0"
"885.1574","-53.0","-70.0","60.0","121577.0","146715.0"
"885.1824","-52.0","-69.0","60.0","121565.0","146696.0"
"885.2574","-52.0","-69.0","56.0","121587.0","146755.0"
"885.28235","-53.0","-69.0","56.0","121664.0","147052.0"
"885.3074","-51.0","-69.0","59.0","121747.0","147275.0"
"885.3324","-50.0","-69.0","57.0","121740.0","147336.0"
"885.40735","-51.0","-69.0","58.0","121800.0","147524.0"
"885.4324","-51.0","-69.0","57.0","121799.0","147533.0"
"885.6073","-53.0","-68.0","59.0","121847.0","147643.0"
"885.62396","-52.0","-68.0","59.0","121809.0","147541.0"
"885.6406","-52.0","-68.0","58.0","121593.0","146957.0"
"885.7073","-51.0","-69.0","57.0","121559.0","146866.0"
"885.7323","-51.0","-67.0","59.0","121450.0","146568.0"
"885.9572","-52.0","-68.0","58.0","121429.0","146530.0"
"885.9739","-52.0","-67.0","57.0","121437.0","146555.0"
"885.99054","-52.0","-68.0","59.0","121516.0","146703.0"
"886.1072","-52.0","-68.0","58.0","121508.0","146739.0"
"886.12384","-52.0","-68.0","58.0","121531.0","146864.0"
"886.1405","-51.0","-69.0","57.0","121548.0","146903.0"
"886.15717","-51.0","-69.0","58.0","121618.0","147077.0"
"886.1821","-52.0","-67.0","58.0","121624.0","147134.0"
"886.20715","-52.0","-68.0","58.0","121671.0","147295.0"
"886.2322","-52.0","-68.0","57.0","121755.0","147500.0"
"886.3071","-52.0","-68.0","58.0","121727.0","147451.0"
"886.3571","-51.0","-68.0","57.0","121555.0","146980.0"
"886.3738","-52.0","-69.0","59.0","121528.0","146879.0"
"886.39044","-52.0","-67.0","58.0","121450.0","146606.0"
"886.4571","-52.0","-68.0","58.0","121392.0","146551.0"
"886.48206","-52.0","-68.0","58.0","121424.0","146553.0"
"886.55707","-52.0","-68.0","58.0","121427.0","146564.0"
"886.58203","-53.0","-68.0","58.0","121486.0","146688.0"
"886.60706","-52.0","-68.0","58.0","121472.0","146700.0"
"886.6321","-52.0","-68.0","58.0","121467.0","146715.0"
"886.757","-52.0","-68.0","58.0","121469.0","146665.0"
"886.7737","-52.0","-68.0","58.0","121478.0","146685.0"
"886.79034","-52.0","-68.0","58.0","121470.0","146733.0"
"886.807","-52.0","-69.0","58.0","121560.0","146922.0"
"886.83203","-53.0","-68.0","58.0","121548.0","146950.0"
"886.907","-52.0","-68.0","57.0","121638.0","147206.0"
"886.932","-51.0","-69.0","58.0","121657.0","147226.0"
"887.05695","-53.0","-67.0","58.0","121534.0","146892.0"
"887.0736","-52.0","-68.0","58.0","121503.0","146831.0"
"887.0903","-52.0","-67.0","59.0","121414.0","146573.0"
"887.10693","-53.0","-68.0","58.0","121517.0","146859.0"
"887.13196","-52.0","-69.0","58.0","121543.0","146894.0"
"887.2069","-52.0","-68.0","58.0","121576.0","147019.0"
"887.23193","-52.0","-68.0","58.0","121592.0","147061.0"
"887.2569","-52.0","-69.0","59.0","121641.0","147242.0"
"887.28186","-52.0","-69.0","58.0","121857.0","147742.0"
"887.3569","-52.0","-68.0","58.0","121868.0","147744.0"
"887.38184","-53.0","-68.0","57.0","121797.0","147555.0"
"887.50684","-52.0","-68.0","59.0","121604.0","147074.0"
"887.5235","-53.0","-68.0","59.0","121602.0","147032.0"
"887.54016","-52.0","-68.0","58.0","121562.0","146946.0"
"887.5568","-52.0","-68.0","57.0","121575.0","146958.0"
"887.5818","-52.0","-67.0","58.0","121600.0","147081.0"
"887.7068","-53.0","-68.0","58.0","121623.0","147124.0"
"887.72345","-52.0","-68.0","58.0","121684.0","147259.0"
"887.7401","-52.0","-68.0","58.0","121708.0","147267.0"
"887.80676","-52.0","-69.0","57.0","121767.0","147434.0"
"887.9567","-52.0","-68.0","58.0","121768.0","147473.0"
"887.9817","-53.0","-68.0","58.0","121858.0","147666.0"
"888.0067","-51.0","-68.0","58.0","121842.0","147671.0"
"888.0234","-52.0","-68.0","57.0","121932.0","147890.0"
