"Time","C1","C2","C3","C4","C5"
"2904.8083","-62.0","-51.0","64.0","98055.0","128942.0"
"2904.8335","-62.0","-51.0","65.0","98052.0","128906.0"
"2904.9084","-64.0","-54.0","68.0","98039.0","128962.0"
"2904.9336","-61.0","-52.0","65.0","98053.0","128939.0"
"2904.9585","-62.0","-50.0","64.0","98073.0","128958.0"
"2905.0586","-62.0","-52.0","65.0","98041.0","128964.0"
"2905.0752","-63.0","-52.0","65.0","98023.0","128868.0"
"2905.092","-62.0","-51.0","65.0","98011.0","128872.0"
"2905.2087","-62.0","-51.0","65.0","98007.0","128789.0"
"2905.2253","-63.0","-51.0","65.0","98008.0","128798.0"
"2905.2422","-62.0","-51.0","65.0","97981.0","128769.0"
"2905.2588","-62.0","-51.0","66.0","97959.0","128770.0"
"2905.2837","-62.0","-50.0","65.0","97991.0","128744.0"
"2905.409","-63.0","-50.0","65.0","97981.0","128749.0"
"2905.4255","-61.0","-51.0","64.0","97981.0","128771.0"
"2905.4424","-63.0","-52.0","66.0","97978.0","128774.0"
"2905.509","-63.0","-51.0","66.0","97986.0","128773.0"
"2905.5342","-60.0","-49.0","62.0","97988.0","128800.0"
"2905.559","-62.0","-49.0","65.0","97996.0","128833.0"
"2905.7092","-63.0","-51.0","65.0","98001.0","128858.0"
"2905.7258","-61.0","-50.0","65.0","98010.0","128848.0"
"2905.7427","-63.0","-49.0","64.0","97996.0","128833.0"
"2905.8093","-62.0","-49.0","64.0","97996.0","128807.0"
"2905.8345","-62.0","-50.0","65.0","97967.0","128765.0"
"2905.8594","-64.0","-49.0","66.0","97970.0","128760.0"
"2905.8843","-63.0","-51.0","68.0","97973.0","128734.0"
"2905.9595","-61.0","-50.0","65.0","97982.0","128748.0"
"2905.9844","-62.0","-49.0","65.0","97969.0","128763.0"
"2906.0095","-62.0","-50.0","65.0","97986.0","128790.0"
"2906.0347","-63.0","-52.0","67.0","97992.0","128791.0"
"2906.1096","-63.0","-50.0","65.0","98008.0","128848.0"
"2906.1348","-63.0","-49.0","66.0","98016.0","128816.0"
"2906.1597","-62.0","-48.0","65.0","98019.0","128875.0"
"2906.1846","-62.0","-50.0","63.0","98013.0","128883.0"
"2906.2097","-63.0","-50.0","66.0","98017.0","128924.0"
"2906.2598","-63.0","-50.0","66.0","98024.0","128932.0"
"2906.3098","-63.0","-49.0","65.0","98024.0","128909.0"
"2906.41","-58.0","-50.0","68.0","98031.0","128898.0"
"2906.4265","-62.0","-50.0","65.0","98011.0","128856.0"
"2906.4434","-63.0","-45.0","66.0","97996.0","128820.0"
"2906.51","-63.0","-52.0","68.0","97994.0","128809.0"
