"Time","C1","C2","C3","C4","C5"
"2299.8682","-3.0","-15.0","-109.0","97212.0","130753.0"
"2299.893","-3.0","-15.0","-109.0","97226.0","130950.0"
"2299.9683","-4.0","-14.0","-110.0","97181.0","129848.0"
"2300.1184","-3.0","-14.0","-110.0","96894.0","129393.0"
"2300.135","-3.0","-14.0","-109.0","96183.0","128295.0"
"2300.1519","-3.0","-14.0","-109.0","96604.0","128435.0"
"2300.1685","-4.0","-14.0","-109.0","96560.0","129152.0"
"2300.1934","-4.0","-14.0","-109.0","97005.0","130093.0"
"2300.2686","-3.0","-14.0","-110.0","96503.0","128222.0"
"2300.2935","-3.0","-14.0","-109.0","96468.0","128122.0"
"2300.3186","-3.0","-15.0","-108.0","96572.0","128532.0"
"2300.3438","-3.0","-14.0","-109.0","97120.0","130249.0"
"2300.4187","-3.0","-15.0","-109.0","97126.0","130742.0"
"2300.4438","-4.0","-15.0","-110.0","96976.0","130033.0"
"2300.4688","-3.0","-14.0","-110.0","97058.0","130194.0"
"2300.4937","-3.0","-14.0","-109.0","97016.0","130202.0"
"2300.719","-3.0","-14.0","-108.0","97343.0","130232.0"
"2301.0193","-3.0","-14.0","-109.0","97143.0","130735.0"
"2301.036","-2.0","-15.0","-109.0","97190.0","130817.0"
"2301.0527","-3.0","-14.0","-109.0","97209.0","130934.0"
"2301.0693","-3.0","-14.0","-108.0","96749.0","129192.0"
"2301.0942","-3.0","-14.0","-110.0","96611.0","128762.0"
"2301.2695","-3.0","-14.0","-109.0","96613.0","128830.0"
"2301.2944","-3.0","-14.0","-108.0","96958.0","129953.0"
"2301.3196","-3.0","-14.0","-109.0","96951.0","129996.0"
"2301.3362","-3.0","-14.0","-109.0","96982.0","130090.0"
"2301.353","-3.0","-14.0","-110.0","96659.0","129092.0"
"2301.4697","-4.0","-15.0","-109.0","96686.0","129039.0"
"2301.4863","-3.0","-14.0","-110.0","96842.0","129452.0"
"2301.5032","-3.0","-14.0","-109.0","96825.0","129442.0"
