"Time","C1","C2","C3","C4","C5"
"848.91626","20.0","-80.0","68.0","116138.0","116960.0"
"848.9413","20.0","-80.0","67.0","115714.0","116461.0"
"848.96625","20.0","-80.0","68.0","115715.0","116430.0"
"848.9912","20.0","-80.0","68.0","115704.0","116450.0"
"849.01624","21.0","-80.0","68.0","115726.0","116486.0"
"849.04126","20.0","-80.0","68.0","115830.0","116926.0"
"849.1162","21.0","-80.0","68.0","115829.0","116788.0"
"849.14124","20.0","-80.0","67.0","115824.0","116811.0"
"849.2162","20.0","-80.0","67.0","115987.0","116830.0"
"849.2412","20.0","-80.0","68.0","115652.0","116821.0"
"849.31616","20.0","-80.0","68.0","115821.0","116863.0"
"849.3328","21.0","-80.0","68.0","115882.0","116889.0"
"849.3495","20.0","-79.0","67.0","115847.0","116937.0"
"849.4661","20.0","-80.0","68.0","115833.0","116846.0"
"849.4911","20.0","-80.0","68.0","115827.0","116954.0"
"849.5661","20.0","-80.0","68.0","115840.0","117001.0"
"849.6161","20.0","-80.0","68.0","115832.0","117001.0"
"849.63275","20.0","-80.0","69.0","115746.0","117029.0"
"849.6494","20.0","-80.0","69.0","115867.0","117061.0"
"849.71606","21.0","-80.0","69.0","115830.0","117021.0"
"849.7411","20.0","-80.0","68.0","115402.0","116148.0"
"849.866","20.0","-80.0","68.0","115345.0","116044.0"
"849.8827","20.0","-80.0","68.0","115208.0","115748.0"
"849.89935","20.0","-81.0","68.0","115328.0","116103.0"
"849.916","20.0","-80.0","68.0","115331.0","116105.0"
"849.94104","20.0","-80.0","68.0","115320.0","116209.0"
"850.066","20.0","-80.0","69.0","115329.0","116037.0"
"850.08264","20.0","-80.0","68.0","115353.0","116188.0"
"850.0993","20.0","-80.0","68.0","115359.0","116203.0"
"850.16595","20.0","-80.0","68.0","115557.0","116351.0"
"850.1909","20.0","-80.0","68.0","115438.0","116421.0"
"850.3159","20.0","-80.0","69.0","115432.0","116431.0"
"850.3659","20.0","-80.0","69.0","115452.0","116456.0"
"850.39087","20.0","-80.0","68.0","115437.0","116491.0"
"850.4659","20.0","-80.0","68.0","115457.0","116255.0"
"850.48254","20.0","-80.0","68.0","115474.0","116508.0"
"850.4992","21.0","-80.0","69.0","115479.0","116576.0"
"850.61584","20.0","-80.0","69.0","115505.0","116607.0"
"850.6325","20.0","-79.0","68.0","115086.0","116268.0"
"850.6492","20.0","-80.0","68.0","115268.0","116139.0"
"850.66583","20.0","-80.0","69.0","114938.0","115459.0"
"850.6908","20.0","-80.0","69.0","114900.0","115564.0"
"850.7658","19.0","-80.0","68.0","114834.0","115284.0"
"850.8158","20.0","-80.0","68.0","114841.0","115306.0"
"850.83246","20.0","-80.0","69.0","114931.0","115477.0"
"850.8491","20.0","-79.0","69.0","114978.0","115625.0"
"850.9158","20.0","-79.0","69.0","114972.0","115613.0"
"850.9408","19.0","-80.0","68.0","114941.0","115605.0"
"851.01575","20.0","-80.0","69.0","114931.0","115865.0"
"851.0408","20.0","-80.0","68.0","114943.0","115388.0"
"851.1157","19.0","-80.0","69.0","114927.0","115652.0"
"851.2157","20.0","-79.0","68.0","115170.0","115745.0"
"851.23236","20.0","-80.0","69.0","114717.0","115744.0"
"851.249","20.0","-80.0","68.0","114927.0","115738.0"
"851.2657","19.0","-80.0","68.0","114927.0","115756.0"
"851.29065","20.0","-80.0","69.0","114927.0","115743.0"
"851.5156","19.0","-80.0","69.0","114895.0","115649.0"
"851.6656","20.0","-79.0","68.0","115030.0","115638.0"
"851.68225","20.0","-80.0","68.0","114446.0","114822.0"
"851.6989","19.0","-80.0","69.0","114361.0","114678.0"
"851.7156","19.0","-80.0","70.0","114043.0","114421.0"
"851.7406","20.0","-80.0","69.0","114055.0","114316.0"
"851.81555","20.0","-80.0","68.0","114068.0","114531.0"
"851.8406","20.0","-80.0","68.0","114153.0","114551.0"
"851.9655","19.0","-80.0","69.0","115452.0","116456.0"
"851.9822","20.0","-80.0","69.0","114158.0","114564.0"
"851.99884","19.0","-80.0","69.0","114155.0","114587.0"
"852.1155","19.0","-79.0","68.0","114167.0","114659.0"
"852.13214","19.0","-80.0","69.0","114181.0","114661.0"
"852.1488","20.0","-79.0","68.0","114194.0","114822.0"
"852.16547","19.0","-79.0","70.0","114210.0","114736.0"
"852.1904","19.0","-80.0","69.0","114233.0","114781.0"
"852.26544","19.0","-80.0","69.0","114388.0","114835.0"
"852.3154","20.0","-80.0","69.0","114257.0","114841.0"
"852.3321","20.0","-80.0","69.0","114268.0","114907.0"
"852.34875","20.0","-79.0","68.0","114288.0","114934.0"
"852.4154","20.0","-80.0","69.0","114213.0","114790.0"
"852.4404","19.0","-80.0","69.0","114113.0","114546.0"
"852.4654","19.0","-80.0","69.0","113838.0","113798.0"
"852.49036","19.0","-79.0","69.0","113825.0","113969.0"
"852.61536","19.0","-79.0","69.0","113792.0","113907.0"
"852.632","20.0","-79.0","69.0","113767.0","113934.0"
