"Time","C1","C2","C3","C4","C5"
"879.5588","73.0","5.0","-81.0","111515.0","131660.0"
"879.57544","73.0","6.0","-81.0","110994.0","130249.0"
"879.5921","74.0","5.0","-81.0","110896.0","130071.0"
"879.60876","74.0","5.0","-81.0","110908.0","130144.0"
"879.6338","74.0","6.0","-81.0","111139.0","130827.0"
"879.65875","74.0","6.0","-81.0","111227.0","131043.0"
"879.6837","74.0","5.0","-81.0","111255.0","131241.0"
"879.7587","74.0","6.0","-82.0","111263.0","131236.0"
"879.7837","74.0","5.0","-82.0","111254.0","131284.0"
"879.8587","73.0","5.0","-81.0","111393.0","131650.0"
"879.88367","74.0","6.0","-81.0","111425.0","131685.0"
"879.9087","74.0","6.0","-81.0","111548.0","132051.0"
"879.9587","74.0","6.0","-81.0","111576.0","132176.0"
"879.97534","74.0","6.0","-82.0","111672.0","132464.0"
"879.992","73.0","6.0","-81.0","111676.0","132503.0"
"880.05865","73.0","5.0","-81.0","111768.0","132738.0"
"880.0836","74.0","6.0","-81.0","111773.0","132738.0"
"880.1586","74.0","5.0","-81.0","111048.0","130631.0"
"880.1836","74.0","6.0","-81.0","110946.0","130340.0"
"880.2086","74.0","6.0","-81.0","110611.0","129494.0"
"880.23364","74.0","5.0","-80.0","110595.0","129449.0"
"880.2586","73.0","6.0","-82.0","110665.0","129740.0"
"880.28357","74.0","6.0","-81.0","110689.0","129850.0"
"880.45856","74.0","5.0","-81.0","110926.0","130531.0"
"880.4835","74.0","5.0","-81.0","110979.0","130626.0"
"880.50854","74.0","6.0","-81.0","111050.0","130870.0"
"880.5252","74.0","5.0","-81.0","111070.0","130878.0"
"880.5419","74.0","6.0","-81.0","111103.0","131030.0"
"880.6085","74.0","6.0","-81.0","111147.0","131076.0"
"880.63354","74.0","6.0","-81.0","111263.0","131438.0"
"880.6585","74.0","5.0","-81.0","111273.0","131505.0"
"880.6835","74.0","5.0","-81.0","111403.0","131856.0"
"880.8085","74.0","6.0","-81.0","111431.0","131912.0"
"880.82513","74.0","6.0","-81.0","111563.0","132269.0"
"880.8418","74.0","5.0","-81.0","111569.0","132317.0"
"880.95844","74.0","6.0","-81.0","111634.0","132469.0"
"880.9751","73.0","5.0","-81.0","111590.0","132302.0"
"880.99176","74.0","5.0","-81.0","110898.0","130282.0"
"881.0084","73.0","6.0","-81.0","110737.0","129858.0"
"881.1084","74.0","5.0","-81.0","110598.0","129499.0"
"881.12506","74.0","5.0","-81.0","110584.0","129538.0"
"881.1417","73.0","5.0","-81.0","110768.0","130075.0"
"881.35834","73.0","6.0","-82.0","110867.0","130355.0"
"881.375","73.0","6.0","-81.0","111134.0","131125.0"
"881.39166","74.0","5.0","-82.0","111167.0","131172.0"
"881.4083","73.0","6.0","-81.0","111257.0","131349.0"
"881.43335","73.0","6.0","-81.0","111259.0","131397.0"
"881.75824","74.0","6.0","-81.0","111354.0","131686.0"
"881.7749","74.0","6.0","-82.0","111380.0","131732.0"
"881.79156","73.0","5.0","-82.0","111565.0","132193.0"
"881.9582","73.0","5.0","-82.0","111603.0","132356.0"
"881.97485","73.0","6.0","-82.0","111755.0","132752.0"
"881.9915","73.0","6.0","-82.0","111755.0","132795.0"
"882.05817","73.0","5.0","-82.0","111886.0","133042.0"
"882.0831","73.0","6.0","-82.0","111872.0","133101.0"
"882.15814","73.0","6.0","-82.0","111682.0","132490.0"
"882.1748","73.0","6.0","-82.0","111571.0","132104.0"
"882.19147","73.0","6.0","-82.0","110976.0","130425.0"
"882.3081","73.0","6.0","-82.0","110872.0","130225.0"
"882.32477","73.0","6.0","-82.0","110896.0","130312.0"
"882.34143","73.0","6.0","-81.0","111123.0","130978.0"
"882.4081","73.0","6.0","-82.0","111212.0","131228.0"
"882.4331","73.0","6.0","-82.0","111344.0","131590.0"
"882.45807","73.0","6.0","-82.0","111347.0","131592.0"
"882.48303","73.0","6.0","-82.0","111345.0","131620.0"
"882.50806","73.0","6.0","-82.0","111362.0","131651.0"
"882.5331","73.0","6.0","-82.0","111463.0","131940.0"
"882.60803","73.0","6.0","-82.0","111637.0","132386.0"
"882.63306","73.0","6.0","-82.0","111679.0","132520.0"
"882.708","73.0","6.0","-81.0","111780.0","132831.0"
"882.73303","73.0","5.0","-83.0","111885.0","133114.0"
"882.808","72.0","6.0","-82.0","111912.0","133173.0"
"882.833","72.0","6.0","-82.0","111623.0","132352.0"
"882.90796","73.0","6.0","-83.0","111485.0","131941.0"
"882.9246","73.0","6.0","-82.0","110890.0","130206.0"
"882.9413","73.0","6.0","-82.0","110841.0","130104.0"
"883.1079","73.0","6.0","-82.0","110755.0","129950.0"
"883.1246","73.0","5.0","-83.0","111192.0","131239.0"
"883.14124","73.0","5.0","-82.0","111210.0","131263.0"
"883.2079","73.0","6.0","-81.0","111232.0","131369.0"
"883.2329","73.0","7.0","-82.0","111272.0","131400.0"
"883.30786","73.0","6.0","-82.0","111541.0","132055.0"
"883.3329","73.0","5.0","-82.0","111784.0","132309.0"
"883.35785","73.0","6.0","-82.0","111652.0","131902.0"
"883.3828","73.0","6.0","-83.0","111128.0","130545.0"
"883.40784","73.0","6.0","-82.0","111077.0","130557.0"
"883.43286","73.0","5.0","-81.0","111122.0","130636.0"
"883.5078","73.0","6.0","-82.0","111373.0","131393.0"
"883.5578","73.0","6.0","-83.0","111550.0","131906.0"
"883.57446","73.0","6.0","-82.0","111567.0","131890.0"
"883.5911","73.0","6.0","-83.0","111609.0","132032.0"
"883.6578","73.0","6.0","-83.0","111634.0","132075.0"
"883.68274","73.0","6.0","-82.0","111769.0","132407.0"
"883.80774","73.0","6.0","-82.0","111932.0","132956.0"
"883.8244","73.0","6.0","-81.0","111953.0","133007.0"
"883.84106","73.0","5.0","-82.0","112075.0","133344.0"
"883.8577","73.0","6.0","-82.0","112097.0","133434.0"
"883.8827","72.0","6.0","-83.0","112182.0","133649.0"
"883.9577","72.0","6.0","-82.0","112153.0","133606.0"
"883.98267","72.0","6.0","-82.0","111488.0","131575.0"
"884.0077","73.0","6.0","-82.0","111267.0","130961.0"
"884.0327","73.0","6.0","-82.0","110941.0","130127.0"
"884.15765","73.0","6.0","-82.0","110927.0","130121.0"
"884.1743","73.0","6.0","-82.0","110992.0","130375.0"
"884.191","73.0","6.0","-82.0","111099.0","130628.0"
"884.2576","73.0","5.0","-82.0","111373.0","131446.0"
"884.2826","73.0","5.0","-82.0","111539.0","131875.0"
"884.4076","73.0","6.0","-82.0","111553.0","131916.0"
"884.42426","73.0","5.0","-82.0","111621.0","132130.0"
"884.4409","73.0","5.0","-81.0","111657.0","132191.0"
"884.60754","73.0","6.0","-83.0","111809.0","132672.0"
"884.6242","73.0","5.0","-82.0","112220.0","133819.0"
"884.64087","73.0","6.0","-82.0","112289.0","133959.0"
"884.7075","73.0","6.0","-82.0","112376.0","134224.0"
"884.73254","73.0","6.0","-82.0","112334.0","134115.0"
"884.8575","73.0","6.0","-82.0","111616.0","131876.0"
"884.87415","73.0","6.0","-82.0","111555.0","131587.0"
"884.8908","72.0","6.0","-82.0","111251.0","130898.0"
"884.95746","73.0","6.0","-82.0","111259.0","130932.0"
"884.97","73.0","6.0","-81.0","111389.0","131418.0"
"884.9824","73.0","6.0","-83.0","111460.0","131542.0"
"884.99493","73.0","6.0","-82.0","111717.0","132358.0"
"885.05743","73.0","6.0","-82.0","111735.0","132400.0"
"885.0824","72.0","5.0","-82.0","111728.0","132383.0"
"885.1574","72.0","6.0","-82.0","111730.0","132374.0"
"885.1824","73.0","6.0","-82.0","111805.0","132588.0"
"885.3074","72.0","6.0","-83.0","111839.0","132646.0"
"885.3324","72.0","6.0","-82.0","111980.0","133069.0"
"885.35736","73.0","6.0","-82.0","112205.0","133654.0"
"885.3823","73.0","6.0","-82.0","112223.0","133722.0"
"885.5073","73.0","6.0","-83.0","112346.0","134017.0"
"885.524","72.0","5.0","-82.0","112350.0","134054.0"
"885.54065","73.0","6.0","-82.0","112383.0","134203.0"
"885.6073","73.0","6.0","-83.0","112263.0","133803.0"
"885.6573","73.0","6.0","-82.0","111520.0","131548.0"
"885.68225","73.0","6.0","-82.0","111414.0","131288.0"
"886.1072","73.0","5.0","-82.0","111171.0","130692.0"
"886.12384","72.0","6.0","-83.0","111299.0","131188.0"
"886.1405","73.0","5.0","-82.0","111348.0","131316.0"
"886.20715","72.0","6.0","-82.0","111602.0","131958.0"
"886.2322","73.0","5.0","-82.0","111614.0","132085.0"
"886.25714","73.0","5.0","-81.0","111637.0","132164.0"
"886.2821","72.0","6.0","-82.0","111731.0","132433.0"
"886.3571","72.0","5.0","-83.0","111798.0","132528.0"
"886.3821","73.0","6.0","-82.0","111937.0","132961.0"
"886.4071","73.0","6.0","-83.0","112224.0","133792.0"
"886.4321","72.0","6.0","-82.0","112242.0","133831.0"
"886.5071","73.0","5.0","-82.0","112226.0","133770.0"
"886.5321","73.0","6.0","-82.0","112019.0","133151.0"
"886.60706","73.0","5.0","-82.0","111317.0","131066.0"
"886.6237","72.0","6.0","-82.0","111064.0","130445.0"
"886.6404","73.0","6.0","-82.0","111069.0","130492.0"
"886.70703","72.0","5.0","-82.0","111225.0","131025.0"
"886.73206","73.0","6.0","-82.0","111266.0","131175.0"
"886.807","73.0","6.0","-81.0","111500.0","131768.0"
"886.83203","73.0","6.0","-82.0","111534.0","131846.0"
"886.907","73.0","6.0","-82.0","111564.0","131942.0"
"886.92365","73.0","6.0","-82.0","111574.0","131973.0"
"886.9403","73.0","5.0","-81.0","111662.0","132200.0"
"887.10693","72.0","5.0","-82.0","111673.0","132305.0"
"887.1236","72.0","6.0","-82.0","111843.0","132741.0"
"887.14026","73.0","6.0","-82.0","111997.0","133153.0"
"887.1569","73.0","5.0","-82.0","111992.0","133212.0"
"887.2069","73.0","5.0","-82.0","112099.0","133506.0"
"887.2236","72.0","6.0","-82.0","112109.0","133532.0"
"887.24023","73.0","6.0","-83.0","111079.0","130478.0"
"887.40686","72.0","6.0","-83.0","111032.0","130350.0"
"887.4235","73.0","5.0","-82.0","110939.0","130187.0"
"887.4402","73.0","5.0","-83.0","110967.0","130223.0"
"887.45685","73.0","5.0","-82.0","111184.0","130942.0"
"887.4818","73.0","5.0","-83.0","111218.0","131066.0"
"887.5568","73.0","6.0","-82.0","111930.0","133098.0"
"887.5818","72.0","6.0","-81.0","111956.0","133128.0"
"887.6068","72.0","5.0","-82.0","111574.0","131914.0"
"887.63184","73.0","6.0","-83.0","111451.0","131547.0"
"887.6568","73.0","6.0","-82.0","110986.0","130254.0"
"887.68176","73.0","6.0","-82.0","110918.0","130091.0"
"887.7568","72.0","6.0","-82.0","110928.0","130196.0"
"887.78174","72.0","5.0","-82.0","110968.0","130280.0"
"887.85675","73.0","6.0","-82.0","111239.0","131106.0"
"887.8817","72.0","6.0","-82.0","111341.0","131389.0"
"887.9567","72.0","5.0","-82.0","111532.0","131911.0"
"887.9734","72.0","5.0","-82.0","111542.0","131917.0"
"887.99005","73.0","5.0","-83.0","111624.0","132146.0"
"888.0567","73.0","5.0","-82.0","111788.0","132634.0"
"888.20667","73.0","5.0","-82.0","111834.0","132698.0"
"888.2317","73.0","6.0","-82.0","112002.0","133230.0"
"888.4066","72.0","6.0","-82.0","112064.0","133367.0"
"888.4233","73.0","6.0","-82.0","112206.0","133794.0"
"888.43994","73.0","6.0","-82.0","112232.0","133849.0"
"888.5066","73.0","5.0","-82.0","112326.0","134104.0"
"888.5316","73.0","6.0","-82.0","111684.0","132083.0"
"888.65656","72.0","6.0","-82.0","111560.0","131728.0"
"888.6732","72.0","6.0","-82.0","111187.0","130720.0"
"888.6899","72.0","5.0","-82.0","111242.0","131054.0"
"888.70654","73.0","6.0","-82.0","111284.0","131153.0"
"888.73157","73.0","6.0","-82.0","111516.0","131846.0"
"888.8065","73.0","6.0","-82.0","111546.0","131947.0"
"888.83154","73.0","6.0","-82.0","111609.0","132085.0"
"888.8565","73.0","6.0","-82.0","111628.0","132081.0"
"888.8815","72.0","6.0","-82.0","111650.0","132184.0"
"888.9565","72.0","6.0","-82.0","111762.0","132558.0"
"888.98145","72.0","6.0","-82.0","111774.0","132618.0"
"889.05646","73.0","6.0","-82.0","111891.0","132946.0"
"889.10645","73.0","5.0","-82.0","111915.0","132983.0"
"889.1231","72.0","6.0","-82.0","111980.0","133231.0"
"889.1398","73.0","6.0","-82.0","111985.0","133261.0"
"889.15643","73.0","6.0","-82.0","112030.0","133397.0"
"889.2064","73.0","6.0","-81.0","112033.0","133383.0"
"889.2564","73.0","5.0","-83.0","111358.0","131241.0"
"889.3064","72.0","6.0","-82.0","111244.0","130956.0"
"889.32306","73.0","6.0","-82.0","110908.0","130080.0"
"889.3397","72.0","6.0","-82.0","110913.0","130059.0"
"889.4064","72.0","5.0","-82.0","110933.0","130269.0"
"889.4314","73.0","6.0","-82.0","110964.0","130362.0"
"889.45636","73.0","6.0","-83.0","111231.0","131090.0"
"889.4813","72.0","6.0","-82.0","111383.0","131509.0"
"889.55634","72.0","5.0","-82.0","111384.0","131543.0"
"889.5813","72.0","5.0","-82.0","111467.0","131730.0"
"889.6063","73.0","6.0","-82.0","111482.0","131774.0"
"889.63135","72.0","6.0","-82.0","111810.0","132728.0"
"889.7063","72.0","5.0","-82.0","111839.0","132786.0"
"889.7313","73.0","6.0","-82.0","111791.0","132539.0"
"889.7563","73.0","6.0","-82.0","111552.0","131745.0"
"889.78125","73.0","6.0","-82.0","111087.0","130457.0"
"889.95624","72.0","6.0","-82.0","111057.0","130366.0"
"889.9729","73.0","6.0","-83.0","111029.0","130407.0"
"889.98956","73.0","6.0","-82.0","111320.0","131322.0"
"890.0062","72.0","5.0","-83.0","111375.0","131455.0"
"890.03125","73.0","6.0","-83.0","111535.0","131837.0"
"890.0562","73.0","6.0","-82.0","111533.0","131891.0"
"890.0812","73.0","6.0","-83.0","111578.0","132020.0"
"890.1562","72.0","6.0","-82.0","111602.0","132065.0"
"890.18115","73.0","6.0","-82.0","111721.0","132413.0"
"890.2062","73.0","5.0","-82.0","111772.0","132547.0"
"890.2312","72.0","5.0","-82.0","111934.0","132983.0"
"890.30615","72.0","5.0","-83.0","111960.0","133051.0"
"890.3312","73.0","6.0","-83.0","112079.0","133403.0"
"890.4061","73.0","6.0","-82.0","112105.0","133487.0"
"890.4228","73.0","6.0","-82.0","112180.0","133725.0"
"890.43945","72.0","5.0","-83.0","112204.0","133762.0"
"890.6061","73.0","6.0","-82.0","112279.0","133942.0"
"890.62274","73.0","6.0","-82.0","112256.0","133946.0"
"890.6394","72.0","5.0","-82.0","111550.0","131692.0"
"890.75604","72.0","6.0","-82.0","111432.0","131386.0"
"890.7727","72.0","5.0","-82.0","111127.0","130543.0"
"890.78937","72.0","6.0","-82.0","111101.0","130530.0"
"890.856","73.0","6.0","-82.0","111223.0","130965.0"
"890.906","72.0","5.0","-82.0","111259.0","131086.0"
