"Time","C1","C2","C3","C4","C5"
"2713.9722","56.0","-51.0","-78.0","112822.0","140237.0"
"2714.1223","56.0","-51.0","-76.0","112836.0","140198.0"
"2714.1475","56.0","-51.0","-77.0","112854.0","140214.0"
"2714.3726","56.0","-51.0","-76.0","112865.0","140315.0"
"2714.6729","56.0","-51.0","-77.0","112845.0","140221.0"
"2714.6895","56.0","-51.0","-77.0","112838.0","140248.0"
"2714.7063","55.0","-51.0","-77.0","112831.0","140164.0"
"2714.873","56.0","-51.0","-77.0","112840.0","140144.0"
"2714.898","56.0","-52.0","-77.0","112831.0","140141.0"
"2715.2234","56.0","-51.0","-77.0","112833.0","140162.0"
"2715.2485","56.0","-51.0","-77.0","112858.0","140146.0"
"2715.3235","56.0","-52.0","-77.0","112826.0","140202.0"
"2715.3486","56.0","-51.0","-77.0","112926.0","140307.0"
"2715.5737","56.0","-51.0","-76.0","112909.0","140323.0"
"2715.7239","56.0","-52.0","-77.0","112896.0","140386.0"
"2715.749","56.0","-51.0","-77.0","112890.0","140333.0"
"2716.0242","56.0","-51.0","-77.0","112894.0","140331.0"
"2716.0408","56.0","-51.0","-77.0","112902.0","140334.0"
"2716.0576","56.0","-51.0","-77.0","112918.0","140352.0"
"2716.925","56.0","-52.0","-77.0","112941.0","140386.0"
"2716.9502","56.0","-51.0","-77.0","112935.0","140385.0"
"2717.1252","56.0","-51.0","-77.0","112945.0","140419.0"
"2717.7258","57.0","-52.0","-78.0","112953.0","140524.0"
"2717.7424","56.0","-50.0","-77.0","112962.0","140521.0"
"2717.7593","56.0","-51.0","-76.0","112989.0","140552.0"
"2717.926","56.0","-51.0","-77.0","112971.0","140527.0"
"2717.9426","57.0","-51.0","-78.0","112952.0","140506.0"
"2717.9595","56.0","-51.0","-77.0","112918.0","140423.0"
"2718.0261","56.0","-51.0","-76.0","112925.0","140424.0"
"2718.0513","56.0","-52.0","-77.0","112920.0","140398.0"
"2718.2764","56.0","-51.0","-78.0","112903.0","140398.0"
"2718.293","56.0","-51.0","-77.0","112917.0","140410.0"
"2718.3098","56.0","-51.0","-77.0","112928.0","140494.0"
"2718.3264","56.0","-51.0","-77.0","112947.0","140447.0"
"2718.3516","56.0","-51.0","-78.0","112874.0","140347.0"
"2718.3765","56.0","-52.0","-77.0","112835.0","140185.0"
"2718.6267","56.0","-51.0","-77.0","112850.0","140233.0"
"2718.6433","56.0","-51.0","-77.0","112816.0","140287.0"
"2718.6602","56.0","-51.0","-76.0","112748.0","139926.0"
"2718.6768","56.0","-51.0","-77.0","112761.0","139952.0"
"2718.7017","56.0","-52.0","-77.0","112772.0","139969.0"
"2719.1772","57.0","-51.0","-78.0","112771.0","139998.0"
"2719.1938","56.0","-50.0","-77.0","112729.0","139879.0"
"2719.2107","56.0","-51.0","-77.0","112729.0","139842.0"
"2719.4775","56.0","-51.0","-77.0","112683.0","139766.0"
"2719.4941","56.0","-52.0","-77.0","112690.0","139727.0"
"2719.511","57.0","-51.0","-77.0","112712.0","139875.0"
"2719.7778","56.0","-51.0","-76.0","112717.0","139894.0"
"2720.1282","56.0","-51.0","-77.0","112658.0","139738.0"
"2720.2783","56.0","-51.0","-77.0","112685.0","139718.0"
"2720.5786","56.0","-51.0","-77.0","112693.0","139737.0"
"2720.5952","56.0","-51.0","-77.0","112739.0","139947.0"
"2720.612","56.0","-51.0","-77.0","112747.0","139957.0"
"2720.7288","56.0","-51.0","-77.0","112724.0","139894.0"
"2720.7454","56.0","-50.0","-76.0","112698.0","139870.0"
"2720.7622","56.0","-51.0","-77.0","112692.0","139880.0"
"2720.879","56.0","-51.0","-77.0","112751.0","140010.0"
"2720.929","56.0","-52.0","-77.0","112715.0","140030.0"
"2720.9456","56.0","-51.0","-78.0","112750.0","140031.0"
"2720.9624","56.0","-51.0","-77.0","112768.0","140049.0"
"2721.029","56.0","-51.0","-77.0","112762.0","140057.0"
"2721.0542","56.0","-51.0","-77.0","112760.0","140034.0"
"2721.5295","56.0","-51.0","-76.0","112761.0","139970.0"
"2721.5461","56.0","-52.0","-77.0","112729.0","139960.0"
"2721.563","56.0","-52.0","-78.0","112727.0","139976.0"
"2721.6296","56.0","-51.0","-77.0","112738.0","140009.0"
"2721.6548","56.0","-51.0","-77.0","112744.0","140000.0"
"2722.2302","56.0","-51.0","-77.0","112764.0","140045.0"
"2722.2468","56.0","-51.0","-77.0","112759.0","140041.0"
"2722.2637","56.0","-52.0","-77.0","112780.0","140090.0"
"2722.4304","56.0","-51.0","-77.0","112768.0","140104.0"
"2722.447","56.0","-51.0","-77.0","112751.0","139988.0"
"2722.4639","56.0","-51.0","-78.0","112746.0","139983.0"
"2722.7307","56.0","-51.0","-77.0","112731.0","139995.0"
"2722.7473","57.0","-52.0","-77.0","112727.0","139957.0"
"2722.7642","58.0","-51.0","-77.0","112738.0","139929.0"
"2723.3313","51.0","-44.0","-85.0","112788.0","140122.0"
"2723.348","52.0","-43.0","-84.0","112765.0","140104.0"
"2723.3647","51.0","-41.0","-85.0","112740.0","140021.0"
"2723.4314","56.0","-50.0","-79.0","112712.0","139977.0"
"2723.4565","56.0","-50.0","-78.0","112776.0","139984.0"
"2723.5315","56.0","-53.0","-76.0","112747.0","140020.0"
"2723.548","56.0","-53.0","-76.0","112786.0","140135.0"
"2723.565","58.0","-51.0","-77.0","112742.0","139998.0"
"2723.6316","56.0","-53.0","-77.0","112795.0","140108.0"
"2723.6567","56.0","-52.0","-76.0","112728.0","139948.0"
"2724.032","55.0","-51.0","-76.0","112737.0","139905.0"
"2724.082","56.0","-51.0","-76.0","112764.0","139958.0"
"2724.107","56.0","-52.0","-76.0","112749.0","139992.0"
"2724.3823","56.0","-52.0","-76.0","112748.0","140006.0"
"2724.399","56.0","-52.0","-77.0","112762.0","140061.0"
"2724.4158","56.0","-52.0","-76.0","112794.0","140092.0"
"2724.6826","57.0","-52.0","-77.0","112798.0","140124.0"
"2724.6992","56.0","-52.0","-76.0","112782.0","140121.0"
"2724.716","57.0","-52.0","-77.0","112737.0","140005.0"
"2724.8328","56.0","-52.0","-75.0","112769.0","139997.0"
"2725.2832","57.0","-53.0","-76.0","112729.0","139931.0"
"2725.2998","56.0","-52.0","-76.0","112798.0","140111.0"
"2725.3167","56.0","-52.0","-76.0","112791.0","140103.0"
"2725.4333","57.0","-52.0","-76.0","112769.0","139977.0"
"2725.45","56.0","-52.0","-76.0","112746.0","139977.0"
"2725.4668","56.0","-53.0","-76.0","112723.0","139907.0"
"2725.8337","56.0","-53.0","-75.0","112734.0","139963.0"
"2725.8503","57.0","-52.0","-76.0","112733.0","139918.0"
"2725.8672","57.0","-52.0","-75.0","112707.0","139878.0"
"2726.134","57.0","-52.0","-75.0","112731.0","139911.0"
"2726.1506","57.0","-53.0","-76.0","112750.0","139891.0"
"2726.1675","57.0","-53.0","-75.0","112771.0","139994.0"
"2726.4844","57.0","-53.0","-74.0","113067.0","140705.0"
"2726.6345","57.0","-53.0","-75.0","113060.0","140726.0"
"2726.6511","57.0","-54.0","-75.0","113083.0","140694.0"
"2726.668","57.0","-53.0","-75.0","112884.0","140433.0"
"2726.8347","56.0","-53.0","-75.0","112875.0","140411.0"
"2726.8513","57.0","-53.0","-75.0","112810.0","140273.0"
"2726.8682","56.0","-52.0","-75.0","112805.0","140224.0"
"2726.9348","56.0","-53.0","-76.0","112787.0","140163.0"
"2726.96","56.0","-53.0","-75.0","112802.0","140118.0"
"2727.5354","57.0","-52.0","-75.0","112774.0","140110.0"
"2727.6855","57.0","-53.0","-75.0","112777.0","140119.0"
"2727.7104","57.0","-52.0","-75.0","112767.0","140122.0"
"2728.036","57.0","-51.0","-77.0","112763.0","140120.0"
"2728.3862","56.0","-52.0","-77.0","112733.0","140018.0"
"2728.4028","56.0","-52.0","-77.0","112685.0","139881.0"
"2728.4197","57.0","-52.0","-77.0","112679.0","139821.0"
"2728.6365","56.0","-51.0","-76.0","112703.0","139885.0"
"2728.7866","57.0","-51.0","-76.0","112699.0","139905.0"
"2728.8115","56.0","-51.0","-76.0","112710.0","139925.0"
"2729.137","57.0","-52.0","-76.0","112599.0","139473.0"
"2729.3872","57.0","-51.0","-76.0","112562.0","139461.0"
"2729.4038","56.0","-52.0","-77.0","112554.0","139426.0"
"2729.4207","56.0","-52.0","-77.0","112571.0","139469.0"
"2730.238","56.0","-52.0","-76.0","112513.0","139311.0"
"2730.2546","56.0","-52.0","-76.0","112509.0","139291.0"
"2730.2715","57.0","-52.0","-76.0","112495.0","139283.0"
"2730.3381","30.0","-16.0","-98.0","112499.0","139328.0"
"2730.3547","30.0","-2.0","-94.0","112505.0","139335.0"
"2730.3716","40.0","3.0","-119.0","112515.0","139347.0"
"2730.4382","30.0","1.0","-94.0","112525.0","139358.0"
"2730.7886","35.0","0.0","-93.0","112515.0","139425.0"
"2730.8887","51.0","-14.0","-114.0","112498.0","139276.0"
"2730.9053","76.0","-15.0","-100.0","112494.0","139313.0"
"2730.922","44.0","-19.0","-100.0","112508.0","139344.0"
"2731.239","44.0","-20.0","-116.0","112517.0","139380.0"
"2731.5894","42.0","-3.0","-124.0","112546.0","139389.0"
"2731.606","43.0","-24.0","-106.0","112548.0","139385.0"
"2731.6228","24.0","-42.0","-97.0","112550.0","139384.0"
"2731.7896","54.0","-30.0","-94.0","112553.0","139429.0"
"2731.8062","53.0","-35.0","-96.0","112631.0","139587.0"
"2731.823","51.0","-31.0","-92.0","112624.0","139601.0"
"2731.8396","53.0","-33.0","-93.0","112662.0","139652.0"
"2731.8647","52.0","-31.0","-91.0","112682.0","139679.0"
"2732.5403","52.0","-30.0","-92.0","112657.0","139702.0"
"2732.5654","51.0","-30.0","-92.0","112712.0","139725.0"
"2732.5903","53.0","-30.0","-93.0","112677.0","139684.0"
"2732.6152","52.0","-36.0","-90.0","112702.0","139669.0"
"2732.7405","51.0","-36.0","-90.0","112681.0","139691.0"
"2732.8406","52.0","-36.0","-89.0","112683.0","139606.0"
"2732.8657","52.0","-36.0","-90.0","112672.0","139613.0"
"2733.0408","55.0","-37.0","-87.0","112676.0","139614.0"
"2733.066","52.0","-36.0","-89.0","112718.0","139695.0"
"2733.1409","51.0","-35.0","-89.0","112769.0","139809.0"
"2733.1575","49.0","-36.0","-90.0","112742.0","139811.0"
"2733.1743","51.0","-38.0","-90.0","112695.0","139663.0"
"2733.191","52.0","-38.0","-91.0","112754.0","139839.0"
"2733.2158","51.0","-36.0","-89.0","112751.0","139831.0"
"2733.341","52.0","-36.0","-90.0","112763.0","139845.0"
"2733.3577","50.0","-37.0","-90.0","112339.0","139625.0"
"2733.3745","51.0","-37.0","-88.0","112365.0","139661.0"
"2733.4912","53.0","-38.0","-89.0","112469.0","139825.0"
"2733.516","52.0","-38.0","-89.0","112531.0","139946.0"
"2733.9417","54.0","-37.0","-88.0","112566.0","139973.0"
"2733.9668","52.0","-38.0","-89.0","112667.0","140133.0"
"2733.9917","53.0","-39.0","-87.0","112632.0","140136.0"
"2734.0083","54.0","-38.0","-88.0","112380.0","139631.0"
"2734.0251","53.0","-38.0","-87.0","112231.0","139281.0"
"2734.292","53.0","-38.0","-88.0","112194.0","139210.0"
"2734.3086","55.0","-38.0","-86.0","111901.0","138720.0"
"2734.3254","53.0","-38.0","-87.0","111966.0","138738.0"
"2734.392","53.0","-39.0","-88.0","112286.0","138688.0"
"2734.417","54.0","-38.0","-87.0","112270.0","138732.0"
"2734.7424","54.0","-38.0","-86.0","112377.0","139003.0"
"2734.7676","54.0","-38.0","-86.0","112542.0","139249.0"
"2734.8425","55.0","-40.0","-86.0","112553.0","139269.0"
"2734.8591","55.0","-39.0","-86.0","112539.0","139179.0"
"2734.876","55.0","-39.0","-87.0","112512.0","139154.0"
"2735.293","55.0","-39.0","-86.0","112454.0","138953.0"
"2735.3096","55.0","-38.0","-88.0","112318.0","138650.0"
"2735.3264","55.0","-40.0","-86.0","112319.0","138636.0"
"2735.4932","55.0","-39.0","-86.0","112310.0","138590.0"
"2735.5098","55.0","-39.0","-86.0","112314.0","138569.0"
"2735.5266","55.0","-39.0","-86.0","112326.0","138547.0"
"2735.6433","55.0","-39.0","-86.0","112346.0","138623.0"
"2736.1938","54.0","-38.0","-86.0","112326.0","138764.0"
"2736.394","54.0","-39.0","-86.0","112326.0","138731.0"
"2736.5442","55.0","-39.0","-87.0","112330.0","138686.0"
"2736.6443","55.0","-39.0","-86.0","112249.0","138568.0"
"2736.661","55.0","-39.0","-87.0","112286.0","138497.0"
"2736.6777","55.0","-39.0","-85.0","112249.0","138469.0"
"2737.0947","55.0","-39.0","-85.0","112246.0","138441.0"
"2737.295","55.0","-39.0","-86.0","112210.0","138437.0"
"2737.3198","55.0","-39.0","-86.0","112167.0","138466.0"
"2737.5452","55.0","-39.0","-86.0","112302.0","138494.0"
"2737.5618","55.0","-39.0","-86.0","112297.0","138597.0"
"2737.5786","55.0","-39.0","-85.0","112272.0","138612.0"
"2737.8955","56.0","-39.0","-86.0","112313.0","138697.0"
"2738.1458","57.0","-39.0","-85.0","112274.0","138553.0"
"2738.1624","56.0","-39.0","-86.0","112285.0","138580.0"
"2738.1792","56.0","-39.0","-85.0","112309.0","138611.0"
"2738.296","56.0","-39.0","-85.0","112313.0","138675.0"
"2738.3125","57.0","-39.0","-86.0","112312.0","138730.0"
"2738.3293","56.0","-39.0","-86.0","112312.0","138662.0"
"2738.446","56.0","-39.0","-85.0","112299.0","138617.0"
"2738.4626","56.0","-39.0","-85.0","112296.0","138572.0"
"2738.4795","56.0","-39.0","-85.0","112288.0","138620.0"
"2739.347","56.0","-39.0","-85.0","112294.0","138596.0"
"2739.6973","56.0","-39.0","-84.0","112358.0","138862.0"
"2739.7222","56.0","-39.0","-86.0","112363.0","138864.0"
"2740.448","57.0","-38.0","-85.0","112343.0","138844.0"
"2740.4646","57.0","-39.0","-85.0","112342.0","138822.0"
"2740.4814","57.0","-38.0","-85.0","112302.0","138675.0"
"2741.1987","56.0","-38.0","-85.0","112314.0","138724.0"
"2741.2153","57.0","-38.0","-85.0","112302.0","138722.0"
"2741.2322","57.0","-39.0","-85.0","112345.0","138800.0"
"2741.2488","57.0","-38.0","-85.0","112294.0","138693.0"
"2741.449","57.0","-37.0","-85.0","112302.0","138696.0"
"2741.4656","57.0","-38.0","-85.0","112250.0","138569.0"
"2741.4824","57.0","-38.0","-85.0","112244.0","138548.0"
"2741.499","57.0","-38.0","-86.0","112279.0","138612.0"
"2741.524","57.0","-38.0","-85.0","112281.0","138705.0"
"2741.7493","57.0","-38.0","-86.0","112328.0","138737.0"
"2741.7993","57.0","-38.0","-85.0","112353.0","138811.0"
"2741.816","57.0","-38.0","-85.0","112352.0","138844.0"
"2741.8328","57.0","-38.0","-86.0","112347.0","138836.0"
"2741.9495","56.0","-38.0","-85.0","112291.0","138674.0"
"2742.0996","57.0","-38.0","-84.0","112369.0","138846.0"
"2742.1497","57.0","-38.0","-85.0","112367.0","138826.0"
"2742.1663","56.0","-38.0","-86.0","112289.0","138615.0"
"2742.183","57.0","-38.0","-86.0","112282.0","138606.0"
"2742.8503","57.0","-38.0","-85.0","112318.0","138646.0"
"2742.9004","57.0","-38.0","-86.0","112423.0","138987.0"
"2742.917","57.0","-38.0","-85.0","112389.0","138771.0"
"2742.9338","56.0","-38.0","-85.0","112392.0","138930.0"
"2743.0005","57.0","-39.0","-85.0","112399.0","138870.0"
