"Time","C1","C2","C3","C4","C5"
"1200.4957","-29.0","80.0","56.0","101093.0","114720.0"
"1200.5083","-29.0","80.0","56.0","101093.0","114720.0"
"1200.5208","-29.0","80.0","56.0","101095.0","114659.0"
"1200.5332","-29.0","80.0","56.0","101095.0","114659.0"
"1200.5458","-28.0","80.0","56.0","101106.0","114693.0"
"1200.5583","-28.0","80.0","56.0","101106.0","114693.0"
"1200.5708","-29.0","81.0","55.0","101115.0","114707.0"
"1200.5833","-29.0","81.0","55.0","101115.0","114707.0"
"1200.6459","-29.0","81.0","55.0","101143.0","114827.0"
"1200.6584","-29.0","81.0","55.0","101143.0","114827.0"
"1200.6709","-29.0","81.0","55.0","101154.0","114837.0"
"1200.6833","-29.0","81.0","55.0","101154.0","114837.0"
"1200.6959","-29.0","80.0","55.0","101181.0","114881.0"
"1200.7085","-29.0","80.0","55.0","101181.0","114881.0"
"1200.721","-29.0","81.0","55.0","101186.0","114878.0"
"1200.7334","-29.0","81.0","55.0","101186.0","114878.0"
"1200.796","-29.0","81.0","56.0","101192.0","114931.0"
"1200.8086","-29.0","81.0","56.0","101192.0","114931.0"
"1200.821","-29.0","81.0","55.0","101209.0","114952.0"
"1200.8335","-29.0","81.0","55.0","101209.0","114952.0"
"1200.8461","-29.0","81.0","55.0","101216.0","115000.0"
"1200.8586","-29.0","81.0","55.0","101216.0","115000.0"
"1200.8711","-29.0","80.0","55.0","101236.0","115019.0"
"1200.8835","-29.0","80.0","55.0","101236.0","115019.0"
"1200.9462","-29.0","80.0","56.0","101255.0","115082.0"
"1200.9587","-29.0","80.0","56.0","101255.0","115082.0"
"1200.9712","-29.0","81.0","56.0","101263.0","115086.0"
"1200.9836","-29.0","81.0","56.0","101263.0","115086.0"
"1200.9962","-29.0","80.0","56.0","101184.0","114909.0"
"1201.0088","-29.0","80.0","56.0","101184.0","114909.0"
"1201.0212","-29.0","80.0","55.0","101172.0","114886.0"
"1201.0337","-29.0","80.0","55.0","101172.0","114886.0"
"1201.0963","-29.0","81.0","55.0","101079.0","114626.0"
"1201.1089","-29.0","81.0","55.0","101079.0","114626.0"
"1201.1213","-29.0","81.0","55.0","101070.0","114610.0"
"1201.1338","-29.0","81.0","55.0","101070.0","114610.0"
"1201.1464","-29.0","81.0","56.0","101069.0","114627.0"
"1201.1589","-29.0","81.0","56.0","101069.0","114627.0"
"1201.1714","-29.0","81.0","55.0","101101.0","114641.0"
"1201.1838","-29.0","81.0","55.0","101101.0","114641.0"
"1201.2465","-30.0","80.0","55.0","101127.0","114759.0"
"1201.259","-30.0","80.0","55.0","101127.0","114759.0"
"1201.2715","-29.0","81.0","55.0","101143.0","114760.0"
"1201.2839","-29.0","81.0","55.0","101143.0","114760.0"
"1201.2965","-29.0","81.0","55.0","101155.0","114835.0"
"1201.3091","-29.0","81.0","55.0","101155.0","114835.0"
"1201.3215","-29.0","81.0","55.0","101149.0","114846.0"
"1201.334","-29.0","81.0","55.0","101149.0","114846.0"
"1201.3966","-29.0","81.0","56.0","101203.0","114895.0"
"1201.4092","-29.0","81.0","56.0","101203.0","114895.0"
"1201.4216","-29.0","81.0","56.0","101191.0","114898.0"
"1201.4341","-29.0","81.0","56.0","101191.0","114898.0"
"1201.4467","-29.0","81.0","55.0","101221.0","114965.0"
"1201.4592","-29.0","81.0","55.0","101221.0","114965.0"
"1201.4717","-29.0","81.0","56.0","101226.0","114986.0"
"1201.4841","-29.0","81.0","56.0","101226.0","114986.0"
