"Time","C1","C2","C3","C4","C5"
"3222.5684","26.0","70.0","76.0","104220.0","114417.0"
"3222.5933","25.0","70.0","75.0","104304.0","114596.0"
"3222.6685","25.0","70.0","76.0","104315.0","114630.0"
"3222.6934","25.0","70.0","75.0","104328.0","114607.0"
"3222.8687","26.0","71.0","75.0","104254.0","114429.0"
"3222.8853","26.0","70.0","74.0","104055.0","114084.0"
"3222.902","25.0","69.0","75.0","104224.0","114494.0"
"3223.0688","26.0","69.0","75.0","104242.0","114536.0"
"3223.0854","26.0","70.0","76.0","104318.0","114695.0"
"3223.1023","25.0","70.0","75.0","104349.0","114722.0"
"3223.319","26.0","70.0","75.0","103886.0","113734.0"
"3223.3357","26.0","70.0","75.0","103744.0","113419.0"
"3223.3525","25.0","70.0","75.0","104039.0","114089.0"
"3223.4692","26.0","69.0","75.0","104012.0","114090.0"
"3223.4941","26.0","70.0","75.0","104079.0","114171.0"
"3223.8196","26.0","70.0","75.0","104080.0","114202.0"
"3223.8362","26.0","71.0","75.0","104123.0","114260.0"
"3223.853","26.0","70.0","75.0","104017.0","114037.0"
"3223.9197","25.0","70.0","75.0","103655.0","113282.0"
"3223.9448","26.0","70.0","75.0","104158.0","114449.0"
"3224.4202","26.0","71.0","76.0","103604.0","113250.0"
"3224.4368","25.0","70.0","74.0","103657.0","113365.0"
"3224.4536","25.0","71.0","75.0","103691.0","113444.0"
"3224.5203","25.0","71.0","75.0","103730.0","113509.0"
"3224.6704","25.0","70.0","75.0","103725.0","113529.0"
"3224.6953","26.0","70.0","75.0","103759.0","113603.0"
"3224.7705","26.0","70.0","76.0","103709.0","113482.0"
"3224.7954","26.0","70.0","75.0","103515.0","113100.0"
"3224.9707","26.0","70.0","75.0","103292.0","112624.0"
"3224.9873","25.0","71.0","75.0","103293.0","112638.0"
"3225.0042","26.0","71.0","75.0","103435.0","112931.0"
"3225.0708","25.0","70.0","75.0","103493.0","113066.0"
"3225.0957","26.0","70.0","76.0","103598.0","113278.0"
"3225.1208","26.0","70.0","75.0","103607.0","113296.0"
"3225.146","26.0","69.0","75.0","103616.0","113364.0"
