"Time","C1","C2","C3","C4","C5"
"3181.6284","18.0","97.0","8.0","87942.0","129796.0"
"3181.645","18.0","98.0","8.0","87969.0","129859.0"
"3181.6619","18.0","98.0","8.0","87971.0","129876.0"
"3181.6785","18.0","97.0","8.0","87987.0","129951.0"
"3181.8286","17.0","97.0","9.0","88006.0","129976.0"
"3181.8452","18.0","98.0","8.0","88022.0","130037.0"
"3181.862","18.0","98.0","8.0","88039.0","130061.0"
"3182.0789","18.0","98.0","8.0","88045.0","130111.0"
"3182.129","18.0","97.0","8.0","88057.0","130128.0"
"3182.1455","18.0","97.0","7.0","88069.0","130190.0"
"3182.1624","17.0","98.0","8.0","88087.0","130203.0"
"3182.3792","18.0","98.0","8.0","88018.0","130028.0"
"3182.5793","17.0","98.0","8.0","87832.0","129468.0"
"3182.596","17.0","98.0","8.0","87815.0","129425.0"
"3182.6128","18.0","97.0","8.0","87843.0","129514.0"
"3182.8296","17.0","97.0","7.0","87842.0","129536.0"
"3182.9797","17.0","97.0","8.0","87883.0","129631.0"
"3182.9963","18.0","97.0","8.0","87892.0","129645.0"
"3183.0132","18.0","98.0","7.0","87958.0","129856.0"
"3183.0798","18.0","98.0","8.0","87947.0","129888.0"
"3183.105","18.0","98.0","7.0","88030.0","130050.0"
"3183.28","17.0","98.0","8.0","88016.0","130066.0"
"3183.2966","18.0","97.0","8.0","88027.0","130132.0"
"3183.3135","18.0","98.0","8.0","88044.0","130140.0"
"3183.33","18.0","98.0","8.0","88019.0","130104.0"
"3183.355","18.0","97.0","8.0","87992.0","129977.0"
"3183.6304","17.0","98.0","8.0","87842.0","129554.0"
"3183.8806","17.0","97.0","7.0","87902.0","129675.0"
"3183.9058","17.0","97.0","7.0","87904.0","129691.0"
"3184.181","18.0","98.0","8.0","87941.0","129769.0"
"3184.206","17.0","97.0","7.0","87966.0","129885.0"
"3184.381","18.0","97.0","8.0","87967.0","129916.0"
"3184.4062","17.0","98.0","8.0","88004.0","129986.0"
"3184.6313","18.0","98.0","8.0","88005.0","130004.0"
"3184.8315","17.0","97.0","8.0","88014.0","130063.0"
"3184.8481","18.0","98.0","8.0","88034.0","130141.0"
"3184.865","18.0","97.0","7.0","88018.0","130067.0"
"3185.0818","18.0","98.0","8.0","87885.0","129646.0"
"3185.0984","18.0","97.0","8.0","87833.0","129537.0"
"3185.1152","18.0","98.0","8.0","87836.0","129511.0"
"3186.333","18.0","98.0","8.0","87824.0","129547.0"
"3186.358","18.0","97.0","8.0","87852.0","129588.0"
"3186.6333","17.0","98.0","8.0","87933.0","129791.0"
"3186.65","17.0","97.0","8.0","87968.0","129898.0"
"3186.6667","18.0","97.0","8.0","87980.0","129926.0"
"3187.0837","18.0","97.0","8.0","88001.0","129987.0"
"3187.1003","18.0","98.0","8.0","88038.0","130158.0"
"3187.1172","17.0","98.0","8.0","87768.0","129331.0"
"3187.1338","17.0","97.0","8.0","87758.0","129346.0"
"3187.1587","18.0","98.0","8.0","87800.0","129463.0"
"3187.234","17.0","97.0","8.0","87884.0","129652.0"
"3187.2588","18.0","97.0","8.0","87938.0","129880.0"
"3187.384","17.0","97.0","8.0","87943.0","129879.0"
"3187.4092","18.0","98.0","8.0","87962.0","129944.0"
"3187.434","18.0","98.0","8.0","87975.0","129955.0"
"3187.4507","17.0","97.0","8.0","87987.0","130035.0"
"3187.4675","17.0","97.0","8.0","88019.0","130104.0"
"3188.1348","18.0","98.0","9.0","88023.0","130078.0"
"3188.1514","17.0","97.0","9.0","87849.0","129603.0"
"3188.1682","17.0","98.0","9.0","87824.0","129525.0"
"3189.0356","18.0","98.0","8.0","87743.0","129273.0"
"3189.1858","17.0","97.0","7.0","87826.0","129560.0"
"3189.2024","18.0","97.0","8.0","87933.0","129844.0"
"3189.2192","17.0","98.0","8.0","87933.0","129871.0"
"3189.286","18.0","98.0","8.0","87865.0","129615.0"
"3189.486","17.0","98.0","8.0","87789.0","129474.0"
"3189.5027","17.0","97.0","9.0","87764.0","129393.0"
"3189.5195","18.0","98.0","8.0","87775.0","129390.0"
"3189.5361","18.0","97.0","9.0","87865.0","129690.0"
"3190.1868","18.0","98.0","8.0","87968.0","130009.0"
"3190.2034","17.0","97.0","8.0","87978.0","130029.0"
"3190.2202","17.0","98.0","8.0","87987.0","130082.0"
"3190.387","17.0","97.0","9.0","87727.0","129308.0"
"3190.412","18.0","98.0","9.0","87754.0","129289.0"
"3190.8374","18.0","97.0","8.0","87716.0","129310.0"
"3190.8623","18.0","98.0","9.0","87927.0","129837.0"
"3191.2878","18.0","97.0","8.0","87927.0","129876.0"
"3191.388","18.0","98.0","8.0","87956.0","129930.0"
"3191.4045","18.0","98.0","9.0","87888.0","129777.0"
"3191.4214","18.0","97.0","9.0","87741.0","129356.0"
"3191.438","17.0","97.0","9.0","87866.0","129721.0"
"3192.1387","18.0","98.0","9.0","87896.0","129731.0"
"3192.1636","17.0","97.0","8.0","87908.0","129836.0"
"3194.491","18.0","98.0","8.0","87919.0","129856.0"
"3194.516","18.0","97.0","9.0","87937.0","129916.0"
"3194.7412","17.0","98.0","8.0","87938.0","129929.0"
"3194.7578","18.0","98.0","9.0","87947.0","130027.0"
"3194.7747","18.0","97.0","8.0","87986.0","130080.0"
"3195.3918","18.0","98.0","9.0","88000.0","130097.0"
"3195.417","17.0","97.0","9.0","87940.0","129934.0"
"3196.1426","18.0","98.0","9.0","87919.0","129863.0"
"3196.1592","18.0","98.0","9.0","87775.0","129409.0"
"3196.176","17.0","97.0","9.0","87941.0","129934.0"
"3196.7432","18.0","97.0","9.0","87942.0","129956.0"
"3196.768","18.0","97.0","8.0","87972.0","130003.0"
"3196.7932","17.0","97.0","9.0","87965.0","130000.0"
"3196.8933","17.0","97.0","9.0","87807.0","129498.0"
"3196.9185","18.0","97.0","9.0","87777.0","129437.0"
"3196.9934","18.0","98.0","9.0","87686.0","129166.0"
"3197.01","18.0","97.0","9.0","87685.0","129162.0"
"3197.0269","17.0","97.0","9.0","87806.0","129514.0"
"3197.4438","18.0","98.0","10.0","87819.0","129530.0"
"3197.4688","18.0","97.0","8.0","87832.0","129629.0"
"3198.0945","18.0","98.0","10.0","87852.0","129642.0"
"3198.111","18.0","97.0","9.0","87725.0","129319.0"
"3198.128","18.0","97.0","9.0","87739.0","129334.0"
"3198.3948","18.0","97.0","10.0","87772.0","129431.0"
"3198.4114","18.0","97.0","9.0","87858.0","129634.0"
"3198.4282","18.0","97.0","10.0","87860.0","129649.0"
"3198.645","17.0","97.0","10.0","87890.0","129764.0"
"3198.6616","18.0","97.0","9.0","87855.0","129707.0"
"3198.6785","18.0","97.0","9.0","87861.0","129703.0"
"3199.1956","18.0","97.0","9.0","87894.0","129814.0"
"3199.2207","18.0","98.0","9.0","87898.0","129836.0"
"3199.596","17.0","97.0","9.0","87924.0","129905.0"
"3199.621","18.0","97.0","9.0","87927.0","129912.0"
"3200.0464","18.0","97.0","10.0","87838.0","129674.0"
"3200.063","18.0","97.0","10.0","87860.0","129671.0"
