"Time","C1","C2","C3","C4","C5"
"673.1092","-9.0","16.0","-109.0","114957.0","152738.0"
"673.1592","-8.0","15.0","-107.0","114947.0","152771.0"
"673.1842","-9.0","16.0","-109.0","114381.0","151587.0"
"673.20917","-9.0","15.0","-108.0","115096.0","153166.0"
"673.35913","-8.0","16.0","-108.0","115109.0","153222.0"
"673.3758","-9.0","16.0","-108.0","114998.0","152980.0"
"673.39246","-9.0","16.0","-108.0","114814.0","152271.0"
"673.4091","-9.0","16.0","-109.0","114772.0","152233.0"
"673.4341","-8.0","16.0","-109.0","114623.0","152164.0"
"673.5591","-9.0","16.0","-108.0","114926.0","152750.0"
"673.57574","-9.0","16.0","-109.0","114947.0","152792.0"
"673.5924","-9.0","16.0","-109.0","115081.0","153157.0"
"674.15894","-9.0","17.0","-109.0","115004.0","152977.0"
"674.1756","-9.0","15.0","-109.0","114921.0","152812.0"
"674.19226","-8.0","17.0","-110.0","114797.0","152593.0"
"674.2589","-9.0","16.0","-108.0","114952.0","152972.0"
"674.28394","-8.0","15.0","-109.0","115016.0","153031.0"
"674.3089","-8.0","16.0","-109.0","115218.0","153558.0"
"674.33386","-8.0","15.0","-109.0","115258.0","153468.0"
"674.4089","-9.0","14.0","-109.0","114954.0","152860.0"
"674.43384","-9.0","15.0","-108.0","114965.0","152803.0"
"674.45886","-9.0","16.0","-109.0","114889.0","152678.0"
"674.50885","-9.0","15.0","-108.0","114888.0","152510.0"
"674.5255","-8.0","16.0","-108.0","114925.0","152661.0"
"674.5422","-8.0","15.0","-108.0","114947.0","152193.0"
"674.6088","-8.0","16.0","-108.0","114732.0","152213.0"
"674.6338","-9.0","15.0","-109.0","114929.0","152354.0"
"674.7088","-9.0","15.0","-109.0","114890.0","152341.0"
"674.73376","-8.0","16.0","-108.0","114939.0","152414.0"
"674.85876","-9.0","15.0","-109.0","114951.0","152491.0"
"675.1587","-9.0","15.0","-108.0","115049.0","152613.0"
"675.17535","-8.0","15.0","-109.0","115060.0","152797.0"
"675.192","-8.0","15.0","-108.0","115080.0","152960.0"
"675.25867","-9.0","14.0","-109.0","115121.0","152981.0"
"675.2837","-9.0","14.0","-109.0","115162.0","152977.0"
"675.4586","-9.0","15.0","-110.0","114767.0","151645.0"
"675.4753","-9.0","14.0","-108.0","114871.0","152023.0"
"675.49194","-9.0","14.0","-108.0","114884.0","152130.0"
"675.5586","-9.0","15.0","-108.0","114934.0","152215.0"
"675.5711","-9.0","15.0","-109.0","115112.0","152312.0"
"675.5836","-9.0","15.0","-109.0","114895.0","152338.0"
"675.59607","-8.0","15.0","-109.0","115022.0","152506.0"
"675.65857","-8.0","15.0","-109.0","115087.0","152536.0"
"675.6836","-9.0","15.0","-109.0","115138.0","152694.0"
"676.50836","-8.0","15.0","-109.0","115198.0","152887.0"
"676.525","-8.0","15.0","-109.0","115264.0","152920.0"
"676.5417","-9.0","15.0","-108.0","115195.0","152857.0"
"676.55835","-9.0","15.0","-109.0","115125.0","152583.0"
"676.5834","-8.0","13.0","-109.0","115139.0","152526.0"
"676.6583","-8.0","16.0","-109.0","115195.0","152583.0"
"676.7083","-9.0","15.0","-108.0","115128.0","152734.0"
"676.8083","-9.0","16.0","-109.0","115190.0","152856.0"
"676.82495","-9.0","15.0","-109.0","115255.0","152891.0"
"676.8416","-8.0","15.0","-109.0","115123.0","152431.0"
"676.90826","-8.0","16.0","-110.0","115010.0","152032.0"
"676.9249","-8.0","16.0","-109.0","114831.0","151526.0"
"676.9416","-9.0","14.0","-109.0","114970.0","151498.0"
"677.00824","-8.0","15.0","-109.0","114838.0","151502.0"
"677.0332","-8.0","15.0","-108.0","114850.0","151535.0"
"677.0582","-8.0","15.0","-108.0","114932.0","151861.0"
"677.08325","-8.0","15.0","-108.0","114951.0","151855.0"
"677.1582","-9.0","15.0","-109.0","114975.0","151835.0"
"677.1832","-8.0","15.0","-108.0","114995.0","151995.0"
"677.2082","-8.0","15.0","-108.0","114998.0","152111.0"
"677.23315","-8.0","14.0","-108.0","115116.0","152266.0"
"677.4581","-8.0","14.0","-109.0","114937.0","151610.0"
"677.4748","-9.0","14.0","-107.0","114944.0","151455.0"
"677.49146","-9.0","15.0","-109.0","114738.0","151192.0"
"677.6581","-8.0","14.0","-109.0","114791.0","151239.0"
"677.67474","-9.0","14.0","-109.0","114816.0","151271.0"
"677.6914","-8.0","15.0","-110.0","114994.0","151682.0"
"677.75806","-8.0","15.0","-109.0","114868.0","151714.0"
"677.7831","-8.0","15.0","-109.0","114980.0","151835.0"
"677.85803","-8.0","14.0","-109.0","114995.0","151876.0"
"677.88306","-8.0","14.0","-109.0","115029.0","151937.0"
"678.15796","-8.0","14.0","-108.0","115061.0","152039.0"
"678.20795","-9.0","14.0","-109.0","115080.0","152193.0"
"678.3579","-9.0","13.0","-108.0","115110.0","152214.0"
"678.3746","-8.0","15.0","-109.0","115133.0","152320.0"
"678.39124","-8.0","14.0","-109.0","115139.0","152330.0"
