"Time","C1","C2","C3","C4","C5"
"3517.9065","0.0","7.0","-111.0","116786.0","146391.0"
"3517.9316","0.0","6.0","-110.0","116725.0","146315.0"
"3518.0566","0.0","7.0","-110.0","116312.0","145288.0"
"3518.0732","0.0","7.0","-110.0","116400.0","145569.0"
"3518.09","0.0","7.0","-111.0","116413.0","145581.0"
"3518.6572","0.0","7.0","-111.0","116597.0","146084.0"
"3518.6821","0.0","6.0","-111.0","116617.0","146107.0"
"3518.9575","0.0","7.0","-111.0","116668.0","146273.0"
"3519.2078","0.0","7.0","-110.0","116675.0","146297.0"
"3519.233","0.0","6.0","-110.0","116725.0","146350.0"
"3519.6582","0.0","7.0","-111.0","116366.0","145422.0"
"3519.683","0.0","7.0","-110.0","116253.0","145181.0"
"3519.7083","0.0","6.0","-110.0","116272.0","145191.0"
"3520.1086","0.0","6.0","-111.0","116326.0","145355.0"
"3520.1252","0.0","7.0","-111.0","116178.0","144887.0"
"3520.142","0.0","6.0","-110.0","116407.0","145128.0"
"3520.459","0.0","6.0","-111.0","116271.0","144808.0"
"3521.61","0.0","6.0","-111.0","116530.0","145464.0"
"3521.6267","0.0","7.0","-112.0","116698.0","145674.0"
"3521.6436","1.0","7.0","-110.0","116749.0","146120.0"
"3522.0605","0.0","6.0","-111.0","116649.0","145683.0"
"3522.8613","0.0","7.0","-110.0","116650.0","145699.0"
"3522.9614","1.0","7.0","-111.0","116731.0","145862.0"
"3523.1616","1.0","7.0","-111.0","116372.0","145055.0"
"3523.1782","0.0","7.0","-111.0","116432.0","145051.0"
"3523.195","0.0","7.0","-111.0","116503.0","145234.0"
"3523.7122","0.0","6.0","-112.0","116647.0","145598.0"
"3523.7288","0.0","6.0","-111.0","116858.0","145633.0"
"3523.7456","0.0","7.0","-111.0","116702.0","145703.0"
"3523.8623","0.0","6.0","-111.0","116644.0","145686.0"
"3524.2627","0.0","6.0","-111.0","116728.0","145867.0"
"3524.2793","0.0","7.0","-111.0","116745.0","145848.0"
"3524.2961","0.0","6.0","-111.0","116815.0","145991.0"
"3524.513","0.0","7.0","-111.0","116766.0","145928.0"
"3524.5295","0.0","6.0","-111.0","116524.0","145021.0"
"3524.5464","0.0","6.0","-111.0","116744.0","145777.0"
"3525.714","0.0","7.0","-111.0","116758.0","145782.0"
"3525.7307","0.0","6.0","-110.0","116840.0","146058.0"
"3525.7476","1.0","7.0","-111.0","116867.0","146105.0"
"3526.2646","0.0","6.0","-111.0","116906.0","146382.0"
"3526.2812","0.0","7.0","-111.0","116861.0","146039.0"
"3526.298","1.0","7.0","-111.0","116938.0","146199.0"
"3526.7651","0.0","6.0","-111.0","116551.0","145477.0"
"3526.7817","0.0","6.0","-111.0","117064.0","145952.0"
"3526.7986","0.0","7.0","-111.0","116840.0","145983.0"
"3526.8152","1.0","6.0","-111.0","116814.0","145606.0"
"3526.8403","0.0","7.0","-111.0","116646.0","145633.0"
"3527.3657","0.0","6.0","-110.0","116805.0","145797.0"
"3527.3823","0.0","7.0","-110.0","117092.0","146560.0"
"3527.3992","1.0","6.0","-111.0","117282.0","146574.0"
"3527.666","0.0","6.0","-111.0","117026.0","146424.0"
"3527.6826","0.0","6.0","-111.0","116908.0","146094.0"
"3527.6995","0.0","6.0","-111.0","116823.0","145708.0"
"3528.8171","0.0","6.0","-111.0","116826.0","145764.0"
"3528.8337","0.0","6.0","-111.0","116916.0","146192.0"
"3528.8506","0.0","5.0","-110.0","117214.0","146785.0"
"3529.0674","-34.0","-4.0","-103.0","116910.0","145816.0"
"3529.084","-35.0","-9.0","-100.0","117148.0","146151.0"
"3529.1008","-40.0","-10.0","-96.0","117391.0","146573.0"
"3529.3677","-47.0","-15.0","-93.0","116978.0","146603.0"
"3529.3843","-47.0","-17.0","-92.0","117218.0","146726.0"
"3529.4011","-49.0","-17.0","-98.0","117066.0","146380.0"
"3529.5679","-53.0","-26.0","-90.0","117103.0","146652.0"
"3529.9182","-51.0","-26.0","-88.0","117155.0","146499.0"
"3529.9348","-52.0","-29.0","-85.0","117221.0","146664.0"
"3529.9517","-55.0","-37.0","-83.0","117123.0","146375.0"
"3529.9683","-64.0","-49.0","-75.0","117336.0","146401.0"
"3529.9932","-67.0","-48.0","-79.0","117187.0","146501.0"
"3530.1184","-66.0","-49.0","-69.0","117272.0","146791.0"
"3530.2185","-62.0","-48.0","-61.0","117436.0","146806.0"
"3530.235","-58.0","-55.0","-49.0","117294.0","146915.0"
"3530.252","-46.0","-69.0","-25.0","117241.0","146677.0"
"3530.4187","-54.0","-78.0","-43.0","117230.0","146707.0"
"3530.5688","-53.0","-78.0","-41.0","117311.0","146850.0"
"3531.1194","-60.0","-65.0","-50.0","117177.0","146502.0"
"3531.1445","-54.0","-71.0","-43.0","117179.0","146522.0"
"3531.1694","-51.0","-84.0","-52.0","117219.0","146717.0"
"3531.1943","-42.0","-79.0","-50.0","117141.0","146407.0"
"3531.2695","-41.0","-80.0","-47.0","117148.0","146456.0"
"3531.2944","-40.0","-81.0","-45.0","117206.0","146491.0"
"3531.5198","-41.0","-80.0","-49.0","117277.0","146532.0"
"3531.5364","-39.0","-83.0","-47.0","117193.0","146606.0"
"3531.5532","-37.0","-83.0","-47.0","117291.0","146158.0"
"3531.82","-35.0","-83.0","-45.0","116879.0","146191.0"
"3531.8367","-35.0","-83.0","-43.0","117163.0","146408.0"
"3531.8535","-34.0","-84.0","-44.0","117322.0","146802.0"
"3532.671","-35.0","-83.0","-54.0","117324.0","146966.0"
"3532.6875","-32.0","-84.0","-49.0","117356.0","147009.0"
"3532.7043","-41.0","-77.0","-70.0","117250.0","146837.0"
"3533.0212","-33.0","-77.0","-58.0","117233.0","146815.0"
"3533.0464","-34.0","-77.0","-61.0","117280.0","146967.0"
"3533.772","-33.0","-77.0","-59.0","117263.0","147085.0"
"3533.7969","-38.0","-64.0","-68.0","117247.0","146995.0"
"3533.922","-36.0","-69.0","-67.0","117093.0","146502.0"
"3533.9387","-28.0","-81.0","-59.0","117209.0","146877.0"
"3533.9556","-26.0","-84.0","-54.0","117213.0","146922.0"
"3534.4727","-29.0","-79.0","-61.0","117233.0","146992.0"
"3534.4893","-31.0","-79.0","-66.0","117343.0","147318.0"
"3534.506","-24.0","-82.0","-51.0","117076.0","146651.0"
"3534.5728","-23.0","-84.0","-51.0","117083.0","146697.0"
"3534.5977","-23.0","-85.0","-50.0","117113.0","146850.0"
"3534.923","-25.0","-81.0","-55.0","117116.0","146846.0"
"3535.1233","-26.0","-85.0","-60.0","117097.0","146894.0"
"3535.14","-27.0","-85.0","-61.0","117159.0","147038.0"
"3535.1567","-34.0","-76.0","-81.0","117188.0","147156.0"
"3535.2234","-26.0","-77.0","-61.0","117187.0","147193.0"
"3535.2485","-26.0","-77.0","-60.0","117251.0","147313.0"
"3535.3235","-26.0","-82.0","-59.0","116999.0","146651.0"
"3535.34","-24.0","-81.0","-55.0","117029.0","146768.0"
"3535.357","-26.0","-79.0","-60.0","116983.0","146569.0"
"3535.4236","-25.0","-83.0","-58.0","117009.0","146623.0"
"3535.4487","-22.0","-85.0","-53.0","117023.0","146669.0"
"3536.0242","-29.0","-78.0","-68.0","117096.0","146840.0"
"3536.0408","-30.0","-80.0","-70.0","117099.0","146857.0"
"3536.0576","-28.0","-78.0","-65.0","117137.0","146944.0"
"3536.1243","-20.0","-86.0","-53.0","117285.0","147341.0"
"3536.1494","-21.0","-86.0","-55.0","117253.0","147355.0"
"3536.2744","-22.0","-82.0","-56.0","117265.0","147294.0"
"3536.2993","-22.0","-82.0","-55.0","117049.0","146754.0"
"3536.3245","-22.0","-85.0","-56.0","117055.0","146796.0"
"3536.3496","-15.0","-92.0","-43.0","117104.0","146908.0"
"3536.5747","-34.0","-76.0","-91.0","117154.0","147031.0"
"3536.5913","-31.0","-76.0","-78.0","117213.0","147052.0"
"3536.6082","-25.0","-77.0","-66.0","117207.0","147181.0"
"3537.3755","-22.0","-81.0","-60.0","116958.0","146553.0"
"3537.4004","-23.0","-80.0","-65.0","116969.0","146558.0"
"3537.5256","-26.0","-77.0","-67.0","117056.0","146794.0"
"3537.5508","-19.0","-81.0","-59.0","117086.0","146913.0"
"3537.976","-19.0","-81.0","-62.0","117127.0","147013.0"
"3537.9927","-21.0","-78.0","-64.0","117153.0","147058.0"
"3538.0095","-22.0","-80.0","-66.0","117197.0","147163.0"
"3538.0762","-19.0","-78.0","-61.0","117086.0","146896.0"
"3538.101","-19.0","-79.0","-63.0","117114.0","146928.0"
"3538.3264","-18.0","-81.0","-59.0","117125.0","146988.0"
"3538.343","-17.0","-80.0","-59.0","117179.0","147138.0"
"3538.3599","-27.0","-65.0","-94.0","117177.0","147166.0"
"3538.5767","-16.0","-79.0","-56.0","116955.0","146549.0"
