"Time","C1","C2","C3","C4","C5"
"110.10212","-30.0","81.0","50.0","104394.0","115794.0"
"110.12712","-29.0","84.0","52.0","104373.0","115773.0"
"110.15212","-30.0","82.0","51.0","104334.0","115681.0"
"110.177124","-30.0","85.0","50.0","104332.0","115690.0"
"110.202126","-30.0","84.0","51.0","104418.0","115915.0"
"110.22713","-31.0","83.0","49.0","104435.0","116013.0"
"110.30213","-30.0","84.0","49.0","104670.0","116563.0"
"110.32713","-30.0","81.0","51.0","104679.0","116654.0"
"110.352135","-31.0","81.0","50.0","104796.0","116923.0"
"110.37714","-30.0","83.0","52.0","104830.0","117009.0"
"110.45214","-30.0","82.0","51.0","104930.0","117248.0"
"110.47714","-30.0","85.0","50.0","104958.0","117321.0"
"110.502144","-30.0","84.0","51.0","105045.0","117594.0"
"110.527145","-30.0","83.0","49.0","105091.0","117699.0"
"110.60215","-31.0","84.0","49.0","105199.0","117974.0"
"110.62715","-30.0","81.0","51.0","104702.0","116528.0"
"110.65215","-30.0","81.0","50.0","104377.0","115713.0"
"110.677155","-29.0","83.0","52.0","104376.0","115758.0"
"110.75216","-30.0","82.0","52.0","104514.0","116139.0"
"110.77716","-30.0","85.0","50.0","104548.0","116210.0"
"110.90217","-30.0","85.0","50.0","104725.0","116676.0"
"110.91884","-30.0","83.0","50.0","104863.0","117032.0"
"110.9355","-31.0","83.0","49.0","104870.0","117096.0"
"111.05218","-30.0","81.0","51.0","104965.0","117335.0"
"111.06885","-29.0","83.0","53.0","105110.0","117721.0"
"111.08551","-31.0","82.0","52.0","105130.0","117773.0"
"111.15218","-30.0","84.0","51.0","105235.0","117958.0"
"111.16469","-31.0","82.0","50.0","105121.0","117647.0"
"111.177185","-30.0","84.0","49.0","104533.0","116042.0"
"111.18968","-29.0","81.0","52.0","104490.0","115952.0"
"111.25219","-31.0","81.0","50.0","104406.0","115747.0"
"111.27719","-30.0","83.0","52.0","104383.0","115729.0"
"111.352196","-30.0","82.0","52.0","104405.0","115814.0"
"111.3772","-30.0","85.0","50.0","104427.0","115856.0"
"111.4022","-30.0","85.0","51.0","104625.0","116310.0"
"111.4272","-31.0","83.0","49.0","104665.0","116495.0"
"111.502205","-31.0","84.0","48.0","104809.0","116842.0"
"111.652214","-30.0","81.0","52.0","104814.0","116899.0"
"111.668884","-30.0","81.0","50.0","104929.0","117140.0"
