"Time","C1","C2","C3","C4","C5"
"2835.1904","62.0","-2.0","-73.0","104263.0","117681.0"
"2835.2405","62.0","-2.0","-72.0","104188.0","117541.0"
"2835.3906","62.0","-2.0","-73.0","104109.0","117385.0"
"2835.4155","62.0","-2.0","-73.0","103513.0","115841.0"
"2835.5408","62.0","-2.0","-73.0","103218.0","115364.0"
"2835.566","62.0","-2.0","-73.0","103109.0","114980.0"
"2835.5908","62.0","-2.0","-73.0","102969.0","114549.0"
"2835.691","62.0","-2.0","-73.0","102986.0","114077.0"
"2835.841","62.0","-2.0","-73.0","102814.0","113500.0"
"2835.8662","62.0","-2.0","-73.0","102589.0","112963.0"
"2835.891","62.0","-3.0","-73.0","102553.0","112911.0"
"2836.0413","61.0","-2.0","-73.0","102656.0","113145.0"
"2836.1914","62.0","-2.0","-73.0","102499.0","112719.0"
"2836.2163","62.0","-2.0","-73.0","102468.0","112625.0"
"2836.4417","61.0","-2.0","-73.0","102546.0","112922.0"
"2836.4668","62.0","-2.0","-73.0","102587.0","113042.0"
"2836.5918","62.0","-2.0","-73.0","102347.0","112434.0"
"2836.6167","61.0","-2.0","-73.0","102390.0","112553.0"
"2836.6418","62.0","-2.0","-73.0","102425.0","112683.0"
"2836.892","62.0","-2.0","-73.0","102499.0","112796.0"
"2836.917","61.0","-2.0","-73.0","102504.0","113030.0"
"2837.0422","62.0","-2.0","-72.0","102562.0","113133.0"
"2837.0923","62.0","-2.0","-74.0","102433.0","112712.0"
"2837.6428","61.0","-2.0","-72.0","102264.0","112224.0"
"2837.668","61.0","-2.0","-73.0","102350.0","112558.0"
"2837.793","62.0","-2.0","-73.0","102447.0","112827.0"
"2837.8179","61.0","-2.0","-73.0","102251.0","112259.0"
"2837.843","61.0","-2.0","-72.0","102199.0","112133.0"
"2837.9932","62.0","-2.0","-73.0","102258.0","112372.0"
"2838.018","62.0","-2.0","-73.0","102302.0","112530.0"
"2838.3435","61.0","-2.0","-74.0","102348.0","112650.0"
"2838.3687","61.0","-2.0","-73.0","102419.0","112827.0"
"2838.6438","62.0","-2.0","-72.0","102472.0","112968.0"
"2838.669","62.0","-2.0","-72.0","102379.0","112625.0"
"2838.844","61.0","-2.0","-73.0","102240.0","112249.0"
"2838.8691","62.0","-2.0","-73.0","102243.0","112261.0"
"2839.7449","62.0","-2.0","-73.0","102306.0","112447.0"
"2839.945","62.0","-2.0","-72.0","102338.0","112554.0"
"2839.9702","62.0","-2.0","-73.0","102402.0","112698.0"
"2840.2454","62.0","-2.0","-73.0","102422.0","112786.0"
"2840.2705","62.0","-2.0","-74.0","102454.0","112906.0"
"2841.1462","62.0","-2.0","-73.0","102440.0","112800.0"
"2841.1714","62.0","-2.0","-73.0","102256.0","112300.0"
"2841.4465","62.0","-1.0","-73.0","102231.0","112172.0"
"2841.5967","62.0","-2.0","-73.0","102296.0","112409.0"
"2841.6467","62.0","-2.0","-74.0","102341.0","112535.0"
"2841.6719","62.0","-2.0","-73.0","102430.0","112803.0"
"2842.1973","61.0","-2.0","-73.0","102492.0","112907.0"
"2842.4976","62.0","-2.0","-73.0","102348.0","112487.0"
"2842.5225","61.0","-2.0","-73.0","102253.0","112218.0"
"2842.5977","62.0","-2.0","-73.0","102305.0","112410.0"
"2842.998","61.0","-2.0","-74.0","102366.0","112561.0"
"2843.023","61.0","-2.0","-73.0","102407.0","112681.0"
"2843.1482","62.0","-2.0","-73.0","102480.0","112881.0"
"2843.1733","62.0","-2.0","-73.0","102377.0","112555.0"
"2843.3984","61.0","-2.0","-73.0","102241.0","112186.0"
"2843.4233","61.0","-2.0","-73.0","102269.0","112232.0"
"2843.5986","61.0","-2.0","-73.0","102337.0","112571.0"
"2843.7488","61.0","-2.0","-73.0","102236.0","112123.0"
"2843.774","62.0","-2.0","-73.0","102193.0","111997.0"
"2843.8489","61.0","-2.0","-74.0","102276.0","112226.0"
"2843.899","61.0","-2.0","-73.0","102315.0","112345.0"
"2844.1992","62.0","-2.0","-73.0","102362.0","112472.0"
"2844.2993","62.0","-2.0","-73.0","102405.0","112602.0"
"2844.3242","61.0","-1.0","-73.0","102196.0","111975.0"
"2844.5496","62.0","-2.0","-74.0","102319.0","112330.0"
"2844.5662","61.0","-2.0","-72.0","102400.0","112610.0"
"2844.583","61.0","-2.0","-73.0","102439.0","112643.0"
"2844.95","62.0","-2.0","-73.0","102489.0","112769.0"
"2844.975","61.0","-2.0","-73.0","102359.0","112418.0"
"2845.6006","61.0","-2.0","-73.0","102374.0","112360.0"
"2845.8508","61.0","-2.0","-73.0","102485.0","112715.0"
"2845.876","61.0","-2.0","-73.0","102538.0","112842.0"
"2846.2512","61.0","-2.0","-73.0","102288.0","112108.0"
"2846.2764","61.0","-2.0","-73.0","102374.0","112316.0"
"2846.4014","61.0","-2.0","-73.0","102513.0","112694.0"
"2846.4263","61.0","-2.0","-73.0","102553.0","112817.0"
"2846.4514","62.0","-2.0","-73.0","102361.0","112251.0"
"2847.3022","62.0","-2.0","-74.0","102447.0","112504.0"
"2847.3271","61.0","-2.0","-73.0","102489.0","112614.0"
"2847.5024","61.0","-1.0","-73.0","102582.0","112758.0"
"2847.5273","61.0","-2.0","-74.0","102420.0","112411.0"
"2847.8027","61.0","-2.0","-74.0","102564.0","112876.0"
"2847.8276","61.0","-1.0","-74.0","102618.0","112998.0"
"2847.953","61.0","-2.0","-73.0","102467.0","112543.0"
"2847.978","62.0","-2.0","-74.0","102496.0","112694.0"
"2848.053","62.0","-2.0","-74.0","102547.0","112823.0"
"2848.103","61.0","-2.0","-73.0","102593.0","112856.0"
"2848.2031","61.0","-2.0","-73.0","102600.0","112994.0"
"2848.4534","61.0","-2.0","-73.0","102336.0","112139.0"
"2848.4785","62.0","-2.0","-73.0","102404.0","112377.0"
"2848.7537","61.0","-1.0","-74.0","102511.0","112607.0"
"2848.8538","61.0","-2.0","-73.0","102568.0","112846.0"
"2848.879","61.0","-1.0","-73.0","102610.0","112926.0"
"2849.004","62.0","-2.0","-74.0","102466.0","112468.0"
"2849.204","61.0","-2.0","-74.0","102354.0","112165.0"
"2849.229","61.0","-2.0","-72.0","102511.0","112639.0"
"2849.4543","61.0","-2.0","-73.0","102557.0","112762.0"
"2849.4795","61.0","-2.0","-73.0","102601.0","112864.0"
"2849.5044","61.0","-2.0","-74.0","102567.0","112736.0"
"2849.6045","61.0","-2.0","-73.0","102423.0","112304.0"
"2849.8047","62.0","-2.0","-73.0","102419.0","112314.0"
"2849.8296","61.0","-2.0","-74.0","102610.0","112870.0"
"2849.9548","61.0","-2.0","-73.0","102670.0","112986.0"
"2850.105","61.0","-2.0","-73.0","102664.0","112972.0"
"2850.13","61.0","-2.0","-73.0","102455.0","112316.0"
"2850.3552","61.0","-2.0","-73.0","102475.0","112427.0"
"2850.3804","61.0","-2.0","-74.0","102690.0","112936.0"
"2851.3062","62.0","-1.0","-74.0","102665.0","113067.0"
"2851.331","61.0","-2.0","-73.0","102592.0","112880.0"
"2851.4563","62.0","-2.0","-73.0","102504.0","112431.0"
"2851.4814","61.0","-1.0","-72.0","102444.0","112323.0"
"2851.5564","61.0","-2.0","-73.0","102594.0","112708.0"
"2851.7065","62.0","-2.0","-74.0","102673.0","112842.0"
"2851.7314","61.0","-2.0","-74.0","102712.0","113112.0"
"2851.8066","61.0","-2.0","-73.0","102785.0","113246.0"
"2852.057","61.0","-2.0","-74.0","102539.0","112578.0"
"2852.3071","62.0","-2.0","-73.0","102613.0","112760.0"
"2852.332","61.0","-2.0","-74.0","102652.0","112875.0"
"2852.3572","61.0","-2.0","-73.0","102681.0","113001.0"
"2852.6074","61.0","-2.0","-73.0","102722.0","112979.0"
"2852.6323","61.0","-2.0","-73.0","102760.0","113093.0"
"2852.7075","61.0","-2.0","-74.0","102755.0","113064.0"
"2852.9077","61.0","-1.0","-73.0","102562.0","112568.0"
"2852.9326","62.0","-2.0","-74.0","102597.0","112688.0"
"2853.258","61.0","-2.0","-73.0","102724.0","113034.0"
"2853.2832","61.0","-2.0","-73.0","102765.0","113115.0"
"2853.7085","61.0","-1.0","-73.0","102598.0","112620.0"
"2853.7334","61.0","-2.0","-74.0","102482.0","112266.0"
"2853.9587","62.0","-2.0","-74.0","102620.0","112726.0"
"2853.984","61.0","-2.0","-73.0","102648.0","112862.0"
"2854.159","61.0","-2.0","-73.0","102758.0","113102.0"
"2854.184","62.0","-2.0","-74.0","102671.0","112839.0"
"2854.209","61.0","-2.0","-74.0","102528.0","112418.0"
"2855.31","62.0","-2.0","-74.0","102513.0","112371.0"
"2855.335","61.0","-2.0","-74.0","102634.0","112717.0"
"2855.36","61.0","-2.0","-73.0","102670.0","112844.0"
"2855.5603","61.0","-2.0","-73.0","102726.0","112967.0"
"2855.5854","61.0","-1.0","-74.0","102774.0","113111.0"
"2855.7104","61.0","-2.0","-73.0","102603.0","112578.0"
"2855.8105","61.0","-2.0","-72.0","102600.0","112601.0"
"2855.8354","60.0","-1.0","-73.0","102641.0","112755.0"
"2855.8606","61.0","-3.0","-74.0","102797.0","113244.0"
"2855.9607","61.0","-2.0","-73.0","102764.0","113156.0"
"2856.0107","61.0","-2.0","-74.0","102653.0","112714.0"
"2856.211","61.0","-1.0","-73.0","102611.0","112576.0"
"2856.2358","61.0","-1.0","-74.0","102690.0","112802.0"
"2856.311","61.0","-1.0","-74.0","102734.0","112940.0"
"2856.336","61.0","-2.0","-74.0","102827.0","113065.0"
"2856.4612","61.0","-1.0","-73.0","102871.0","113204.0"
"2856.6113","61.0","-1.0","-74.0","102756.0","112987.0"
"2857.0618","61.0","-2.0","-74.0","102730.0","112925.0"
"2857.087","61.0","-2.0","-74.0","102752.0","113028.0"
"2857.1619","61.0","-2.0","-74.0","102799.0","113146.0"
"2857.312","61.0","-2.0","-73.0","102876.0","113361.0"
"2857.8625","61.0","-1.0","-74.0","102764.0","113070.0"
"2857.8877","61.0","-2.0","-73.0","102630.0","112597.0"
"2857.9626","61.0","-2.0","-74.0","102682.0","112772.0"
"2858.1628","61.0","-2.0","-73.0","102715.0","112894.0"
"2858.263","61.0","-2.0","-73.0","102847.0","113231.0"
