"Time","C1","C2","C3","C4","C5"
"2776.233","-15.0","34.0","-102.0","112990.0","150678.0"
"2776.6333","-15.0","35.0","-102.0","112980.0","150691.0"
"2776.65","-15.0","34.0","-103.0","112976.0","150664.0"
"2776.6667","-15.0","35.0","-102.0","112956.0","150663.0"
"2776.8335","-15.0","34.0","-103.0","112969.0","150671.0"
"2776.85","-15.0","34.0","-102.0","112970.0","150639.0"
"2776.867","-15.0","33.0","-102.0","112916.0","150536.0"
"2777.284","-15.0","34.0","-102.0","112928.0","150544.0"
"2777.3005","-15.0","34.0","-103.0","112930.0","150542.0"
"2777.3174","-15.0","35.0","-102.0","112912.0","150554.0"
"2777.5342","-15.0","35.0","-102.0","112909.0","150552.0"
"2778.1348","-15.0","34.0","-102.0","112887.0","150478.0"
"2778.1597","-15.0","34.0","-103.0","112899.0","150500.0"
"2778.1848","-14.0","35.0","-102.0","112875.0","150495.0"
"2778.2014","-15.0","33.0","-102.0","112881.0","150492.0"
"2778.2183","-15.0","34.0","-102.0","112904.0","150497.0"
"2778.5852","-15.0","33.0","-102.0","112859.0","150479.0"
"2778.6018","-16.0","34.0","-105.0","112848.0","150416.0"
"2778.6187","-15.0","32.0","-104.0","112861.0","150415.0"
"2778.6853","-15.0","34.0","-102.0","112869.0","150419.0"
"2778.702","-15.0","34.0","-101.0","112859.0","150412.0"
"2778.7188","-16.0","33.0","-103.0","112836.0","150384.0"
"2778.9355","-15.0","32.0","-103.0","112771.0","150221.0"
"2778.9604","-16.0","32.0","-102.0","112756.0","150207.0"
"2779.0356","-14.0","34.0","-103.0","112764.0","150196.0"
"2779.0522","-16.0","32.0","-104.0","112755.0","150213.0"
"2779.069","-15.0","33.0","-103.0","112749.0","150200.0"
"2779.0857","-16.0","31.0","-102.0","112712.0","150158.0"
"2779.1858","-16.0","32.0","-101.0","112718.0","150168.0"
"2779.2024","-15.0","33.0","-102.0","112733.0","150145.0"
"2779.2192","-16.0","32.0","-104.0","112659.0","150050.0"
"2779.5361","-14.0","32.0","-103.0","112685.0","150052.0"
"2779.6362","-15.0","32.0","-101.0","112647.0","150065.0"
"2779.6528","-15.0","33.0","-102.0","112658.0","150031.0"
"2779.6697","-17.0","32.0","-104.0","112647.0","150040.0"
"2779.6863","-16.0","32.0","-103.0","112644.0","150027.0"
"2779.7114","-15.0","34.0","-102.0","112631.0","149995.0"
"2779.8865","-14.0","34.0","-102.0","112605.0","149969.0"
"2779.9116","-15.0","34.0","-103.0","112635.0","149984.0"
"2780.1367","-15.0","33.0","-103.0","112607.0","149969.0"
"2780.1533","-15.0","33.0","-102.0","112597.0","149966.0"
"2780.1702","-15.0","34.0","-103.0","112585.0","149960.0"
"2780.2869","-16.0","34.0","-103.0","112576.0","149915.0"
"2780.3035","-16.0","33.0","-101.0","112570.0","149907.0"
"2780.3203","-15.0","34.0","-103.0","112576.0","149902.0"
"2780.437","-15.0","35.0","-102.0","112574.0","149888.0"
"2780.4536","-15.0","34.0","-102.0","112518.0","149822.0"
"2780.4705","-15.0","34.0","-104.0","112513.0","149805.0"
"2780.487","-16.0","34.0","-103.0","112512.0","149805.0"
"2780.5122","-16.0","34.0","-101.0","112495.0","149840.0"
"2780.5872","-15.0","33.0","-103.0","112861.0","150415.0"
"2780.9375","-16.0","34.0","-102.0","112487.0","149756.0"
"2780.9624","-15.0","34.0","-102.0","112495.0","149766.0"
"2781.0376","-16.0","34.0","-103.0","112471.0","149746.0"
"2781.0625","-16.0","34.0","-103.0","112466.0","149740.0"
"2781.6882","-16.0","34.0","-102.0","112471.0","149751.0"
"2781.7134","-16.0","35.0","-101.0","112451.0","149725.0"
"2781.7883","-16.0","34.0","-102.0","112453.0","149694.0"
"2781.805","-15.0","33.0","-101.0","112453.0","149697.0"
